0 0.409688 0.253368 0.000459054
1 0.409688 0.253512 0.000617203
2 0.409688 0.257379 0.000696459
3 0.409688 0.258253 0.00125919
4 0.409688 0.265738 0.0012973
5 0.41484 0.268193 0.00168803
6 0.41484 0.276919 0.0023327
7 0.41484 0.279159 0.00249924
8 0.419441 0.277797 0.00302158
9 0.421088 0.278289 0.00375803
10 0.421088 0.273868 0.00337285
11 0.421088 0.278511 0.00376312
12 0.421088 0.28028 0.00387309
13 0.499086 0.284329 0.00482842
14 0.499086 0.281952 0.0049219
15 0.499086 0.281987 0.00491345
16 0.499086 0.274952 0.00524451
17 0.499086 0.28 0.00680778
18 0.499086 0.296819 0.00778557
19 0.499086 0.30887 0.0094893
20 0.53628 0.310559 0.0100451
21 0.637629 0.316701 0.0122098
22 0.754004 0.32747 0.0158932
23 0.754004 0.330859 0.019014
24 0.754004 0.33079 0.0175323
25 0.754004 0.345825 0.0210683
26 0.754004 0.344936 0.0203696
27 0.780625 0.359769 0.0258477
28 0.780625 0.370982 0.0265811
29 0.780625 0.376072 0.0266248
30 0.780625 0.386801 0.0335985
31 0.785347 0.396005 0.0327796
32 0.785347 0.39473 0.0322906
33 0.802511 0.39597 0.0379417
34 0.802511 0.422212 0.0392936
35 0.802511 0.40516 0.0345231
36 0.802511 0.423489 0.0395036
37 0.804315 0.435122 0.0408844
38 0.804315 0.408986 0.0365868
39 0.804315 0.414744 0.0358057
40 0.804315 0.434031 0.0376084
41 0.804315 0.435116 0.0432297
42 0.804315 0.43977 0.0427796
43 0.804315 0.456773 0.0393358
44 0.804315 0.461721 0.0401966
45 0.804315 0.468362 0.0378224
46 0.804315 0.463521 0.040767
47 0.804315 0.477224 0.0383673
48 0.804315 0.485516 0.0380023
49 0.804315 0.483908 0.0345049
50 0.804315 0.501187 0.0354188
51 0.811629 0.52068 0.0316036
52 0.811629 0.554376 0.0297824
53 0.811629 0.555847 0.0366905
54 0.811629 0.547712 0.0295897
55 0.811629 0.543141 0.0317434
56 0.811629 0.524028 0.0328013
57 0.811629 0.531201 0.0330196
58 0.811629 0.513899 0.0332666
