0.696035 0.930641 0.924979 0.922207 0.949887 
0.939665 0.450507 0.896847 0.910856 0.225009 
0.858531 0.633848 0.9233 0.689401 0.662981 
0.604016 0.915295 0.903357 0.829058 0.926349 
0.872084 0.90601 0.919644 0.908985 0.265635 
