1 1 -5.13025
1 2 -9.0053
1 3 -6.11816
1 4 -4.16708
1 5 -9.03681
1 6 -4.23059
1 7 -6.37914
2 1 4.29908
2 2 -6.52416
2 3 4.67896
2 4 6.91972
2 5 4.49159
2 6 -0.378307
2 7 -2.82185
3 1 5.23686
3 2 -5.48175
3 3 7.57628
3 4 8.27081
3 5 -4.76182
3 6 -4.19691
3 7 8.86018
4 1 0.418091
4 2 1.10432
4 3 -2.15471
4 4 -6.48388
4 5 -2.15471
4 6 1.10432
4 7 0.418091
5 1 8.86018
5 2 -4.19691
5 3 -4.76182
5 4 8.27081
5 5 7.57628
5 6 -5.48175
5 7 5.23686
6 1 -2.82185
6 2 -0.378307
6 3 4.49159
6 4 6.91972
6 5 4.67896
6 6 -6.52416
6 7 4.29908
7 1 -6.37914
7 2 -4.23059
7 3 -9.03681
7 4 -4.16708
7 5 -6.11816
7 6 -9.0053
7 7 -5.13025
