0.623111 0.5 0.5 0.443429 0.5 0.84287 0.5 
0.5 0.918756 0.728485 0.980424 0.780963 0.952239 0.586703 
0.5 0.728485 0.5 0.443363 0.533228 0.532973 0.5 
0.443429 0.980424 0.443363 0.99851 0.5 0.349293 0.650157 
0.5 0.780963 0.533228 0.5 0.79905 0.5 0.5 
0.84287 0.952239 0.532973 0.349293 0.5 0.5 0.5 
0.5 0.586703 0.5 0.650157 0.5 0.5 0.671763 
