0.917812 0.960159 0.999756 0.999498 0.999756 0.999908 1 
1 0.980048 0.999756 0.999785 0.999758 1 1 
1 0.980052 0.999756 0.999766 0.999732 1 1 
1 0.980049 0.999756 0.999703 0.999751 0.821185 1 
1 0.980234 0.999756 0.999787 0.999779 0.979931 1 
0.965759 0.980002 0.999756 0.999786 0.99974 0.36764 0.998681 
0.355017 1 0.999756 0.999775 0.999139 1 0.605826 
0.987292 0.999277 0.999756 0.999784 0.999769 0.960405 0.444855 
0.368198 0.99993 0.999756 0.999775 0.999773 1 0.676499 
0.91848 0.841979 0.999756 0.999789 0.999726 1 0.762407 
1 0.999645 0.999756 0.999777 0.999144 0.742912 1 
1 0.979967 0.999756 0.999691 0.999145 1 1 
1 0.98047 0.999756 0.999754 0.999714 1 1 
1 0.980074 0.999756 0.999769 0.999746 1 0.979957 
0.97917 0.99979 0.999756 0.999627 0.999769 1 1 
