1 1 1 0.980047 1 0.976742 1 
1 1 1 1 1 1 1 
1 1 1 1 1 1 1 
0.962024 1 1 0.529532 1 1 1 
1 1 1 1 1 1 1 
1 1 1 1 1 1 1 
1 1 1 0.902256 1 1 1 
