-0.033595,0.30161,-0.22871,0.60375,0.023815,0.19727,-0.40468,-0.4747,-0.091327,-0.5818
-0.16378,0.45288,-0.2908,0.60845,-0.043054,0.037919,-0.41588,-0.54368,-0.42734,-0.64724
-0.29286,0.55236,-0.33801,0.58488,-0.10638,-0.13371,-0.41354,-0.58157,-0.71875,-0.68098
-0.40634,0.59505,-0.36373,0.5332,-0.15768,-0.29818,-0.39503,-0.58403,-0.93676,-0.67661
-0.49175,0.58388,-0.3651,0.45655,-0.1901,-0.43818,-0.35914,-0.55095,-1.0613,-0.63283
-0.54012,0.52877,-0.34343,0.36076,-0.1996,-0.54077,-0.30652,-0.48637,-1.0833,-0.55366
-0.54703,0.44478,-0.30385,0.25382,-0.18557,-0.59886,-0.23986,-0.39783,-1.0051,-0.44797
-0.51301,0.34956,-0.2544,0.14489,-0.15103,-0.6118,-0.16373,-0.29524,-0.83985,-0.32821
-0.44325,0.26065,-0.20461,0.043324,-0.10213,-0.58495,-0.08409,-0.18947,-0.60953,-0.20867
-0.34679,0.19289,-0.16387,-0.04241,-0.04728,-0.52847,-0.0076526,-0.090891,-0.34178,-0.10347
-0.23526,0.15641,-0.13986,-0.10566,0.0041468,-0.45544,0.058947,-0.0080643,-0.066527,-0.024695
-0.12137,0.15545,-0.1372,-0.14229,0.043203,-0.37974,0.10994,0.053221,0.18758,0.019249
-0.017387,0.18803,-0.15667,-0.15112,0.062631,-0.31402,0.14109,0.090418,0.39632,0.024631
0.066219,0.24658,-0.19506,-0.13402,0.057843,-0.26801,0.15016,0.10418,0.54226,-0.0072635
0.12183,0.31936,-0.24568,-0.095685,0.027508,-0.24742,0.13707,0.097841,0.61627,-0.070497
0.14537,0.39238,-0.29939,-0.04313,-0.026302,-0.25345,0.10389,0.076619,0.61789,-0.15543
0.13655,0.45157,-0.34606,0.015061,-0.098362,-0.28292,0.054632,0.046649,0.55472,-0.25011
0.098759,0.48488,-0.37611,0.069647,-0.18088,-0.32892,-0.0050915,0.014082,0.441,-0.34179
0.038529,0.48403,-0.38193,0.11172,-0.26433,-0.38189,-0.068501,-0.015645,0.29553,-0.41853
-0.035243,0.44567,-0.35905,0.13368,-0.33851,-0.43095,-0.12815,-0.038293,0.13928,-0.47047
-0.11235,0.37182,-0.30671,0.13007,-0.39369,-0.46541,-0.17653,-0.051062,-0.0070852,-0.4909
-0.18243,0.26947,-0.22806,0.09818,-0.42177,-0.47614,-0.20672,-0.0526,-0.12543,-0.47683
-0.23616,0.14955,-0.12974,0.038406,-0.41739,-0.45681,-0.21316,-0.04288,-0.20203,-0.42914
-0.26629,0.025249,-0.02107,-0.045808,-0.37881,-0.40481,-0.19235,-0.022976,-0.22876,-0.35235
-0.26851,-0.089897,0.087062,-0.14833,-0.30834,-0.32167,-0.14349,0.0051814,-0.20375,-0.25397
-0.24181,-0.18398,0.18353,-0.26104,-0.21239,-0.21299,-0.068827,0.039065,-0.13118,-0.14359
-0.18857,-0.24837,0.2583,-0.3747,-0.10078,-0.087866,0.026345,0.075804,-0.020496,-0.031714
-0.11408,-0.27878,0.30372,-0.47994,0.014416,0.04226,0.13414,0.11246,0.11493,0.071433
-0.025643,-0.27565,0.31545,-0.56815,0.12058,0.16509,0.24492,0.14628,0.25958,0.15711
0.068485,-0.24379,0.29311,-0.63224,0.20639,0.26918,0.3485,0.17501,0.39767,0.21905
0.16033,-0.19131,0.24039,-0.66711,0.26362,0.34555,0.43533,0.19716,0.51498,0.25418
0.24327,-0.1281,0.1647,-0.66979,0.28844,0.38906,0.49778,0.2121,0.6003,0.26287
0.31272,-0.064087,0.076302,-0.63945,0.28203,0.3991,0.53092,0.22019,0.64642,0.24886
0.36653,-0.0075521,-0.012944,-0.57707,0.25037,0.37967,0.53309,0.22257,0.65051,0.21857
0.40474,0.036265,-0.091046,-0.48515,0.20316,0.33867,0.50584,0.22093,0.61395,0.18013
0.42915,0.065975,-0.14742,-0.36739,0.15208,0.28662,0.45358,0.21699,0.54165,0.14213
0.44245,0.08417,-0.17425,-0.22842,0.10879,0.23493,0.38284,0.21206,0.44109,0.11231
0.44751,0.096789,-0.16753,-0.073741,0.082925,0.19404,0.30137,0.20662,0.32126,0.096376
0.4467,0.11181,-0.12761,0.090411,0.080595,0.17188,0.21719,0.20012,0.19165,0.097216
0.44153,0.13749,-0.059079,0.25709,0.10353,0.17272,0.13777,0.19101,0.061392,0.1146
0.4326,0.18042,0.029818,0.41881,0.1491,0.19676,0.069382,0.17719,-0.061288,0.14542
0.41986,0.24383,0.12836,0.56787,0.21112,0.24043,0.016682,0.1566,-0.16946,0.1845
0.40303,0.32646,0.22482,0.69677,0.2812,0.29732,-0.017422,0.12799,-0.25764,0.22559
0.38201,0.42219,0.30809,0.79887,0.35042,0.35949,-0.031753,0.091586,-0.32177,0.26265
0.35728,0.52063,0.36922,0.86888,0.41085,0.41888,-0.026714,0.049569,-0.35918,0.29089
0.32994,0.60862,0.40255,0.90352,0.45674,0.46865,-0.0040808,0.0060969,-0.36855,0.30754
0.30161,0.67226,0.40648,0.9018,0.48509,0.50401,0.033167,-0.033103,-0.3499,0.31212
0.27402,0.69927,0.38352,0.86514,0.49562,0.52249,0.080978,-0.061619,-0.30472,0.30629
0.24849,0.68114,0.33982,0.79726,0.49012,0.5238,0.13433,-0.073556,-0.236,0.29325
0.22549,0.61466,0.28409,0.70374,0.47157,0.5091,0.18733,-0.064819,-0.14834,0.27687
0.20429,0.50272,0.22629,0.59144,0.44312,0.48026,0.23346,-0.034214,-0.047856,0.26084
0.18301,0.35406,0.1761,0.46783,0.40733,0.43909,0.26598,0.015903,0.058019,0.24784
0.15887,0.18211,0.14157,0.34035,0.36577,0.38684,0.27844,0.079585,0.161,0.23907
0.12878,0.0032123,0.12798,0.21582,0.31902,0.32414,0.26545,0.1479,0.25252,0.23413
0.089961,-0.16559,0.13718,0.10009,0.267,0.25119,0.22341,0.21014,0.32444,0.23113
0.040675,-0.30874,0.16745,-0.0022284,0.20957,0.16826,0.15116,0.25531,0.36976,0.22712
-0.019362,-0.41404,0.21377,-0.087773,0.14705,0.076254,0.050434,0.27389,0.3833,0.21872
-0.088755,-0.47391,0.26855,-0.15442,0.080613,-0.022833,-0.074029,0.25927,0.36226,0.20266
-0.16455,-0.48596,0.32271,-0.20116,0.012477,-0.12563,-0.21474,0.20887,0.30663,0.17631
-0.24261,-0.45284,0.36681,-0.22805,-0.054278,-0.22745,-0.36207,0.12468,0.2193,0.13814
-0.31823,-0.38145,0.39233,-0.23613,-0.11607,-0.32263,-0.5051,0.013075,0.10606,0.087833
-0.38677,-0.28181,0.39265,-0.2275,-0.16932,-0.40514,-0.63272,-0.1159,-0.024832,0.026435
-0.4443,-0.16563,0.36394,-0.20527,-0.21095,-0.46927,-0.73472,-0.24989,-0.16323,-0.043808
-0.48802,-0.044964,0.30553,-0.17355,-0.2388,-0.51042,-0.8028,-0.37575,-0.29802,-0.1196
-0.51659,0.068973,0.21999,-0.13725,-0.25178,-0.52572,-0.83144,-0.48126,-0.41822,-0.19686
-0.53005,0.16675,0.11281,-0.10171,-0.24993,-0.51444,-0.81834,-0.55658,-0.51409,-0.27099
-0.52971,0.24134,-0.0082208,-0.07217,-0.23417,-0.4781,-0.76464,-0.59528,-0.57818,-0.33716
-0.51769,0.2884,-0.13392,-0.053215,-0.20601,-0.42034,-0.67469,-0.59493,-0.60612,-0.39068
-0.49649,0.30629,-0.25464,-0.048125,-0.16724,-0.34646,-0.55558,-0.5571,-0.597,-0.42726
-0.46851,0.29585,-0.36122,-0.058425,-0.11965,-0.26271,-0.41629,-0.48677,-0.5534,-0.44343
-0.4356,0.25994,-0.44583,-0.083643,-0.064831,-0.17555,-0.26673,-0.39151,-0.48082,-0.43681
-0.39887,0.20301,-0.50254,-0.12136,-0.0042386,-0.09082,-0.11668,-0.28028,-0.38692,-0.40643
-0.35858,0.13044,-0.5277,-0.16757,0.060703,-0.013053,0.025182,-0.16228,-0.2804,-0.35287
-0.31428,0.048132,-0.52005,-0.21723,0.12832,0.054938,0.15213,-0.045924,-0.16999,-0.27839
-0.26515,-0.038069,-0.48063,-0.26505,0.1964,0.11218,0.25978,0.061837,-0.063509,-0.18685
-0.21043,-0.12271,-0.41263,-0.30629,0.26191,0.15927,0.3462,0.15588,0.032783,-0.083559
-0.14987,-0.20111,-0.32112,-0.33742,0.32098,0.1979,0.41157,0.23288,0.11452,0.025035
-0.08409,-0.26963,-0.21272,-0.35667,0.36898,0.2301,0.45754,0.29105,0.17924,0.1318
-0.014748,-0.32582,-0.095264,-0.36424,0.40103,0.25766,0.48653,0.32975,0.22626,0.22947
0.055506,-0.36846,0.022744,-0.36225,0.41262,0.28155,0.50108,0.34912,0.25628,0.31123
0.12331,-0.39743,0.13265,-0.35434,0.4004,0.30168,0.5033,0.34982,0.27111,0.37136
0.18504,-0.41342,0.22629,-0.34508,0.36289,0.31693,0.49476,0.33297,0.27323,0.40573
0.23729,-0.41753,0.29663,-0.33922,0.30103,0.32533,0.47648,0.30014,0.26554,0.41219
0.27734,-0.41087,0.33835,-0.34079,0.21829,0.32451,0.44923,0.25355,0.25103,0.39083
0.30358,-0.39422,0.34824,-0.35242,0.12043,0.31218,0.41381,0.19616,0.23256,0.34389
0.31564,-0.3678,0.32548,-0.37474,0.014942,0.28654,0.37137,0.13181,0.21263,0.27564
0.31452,-0.33123,0.27169,-0.40602,-0.089831,0.24676,0.3236,0.065125,0.19321,0.192
0.30236,-0.28365,0.19072,-0.44223,-0.18572,0.19316,0.2727,0.0012585,0.17552,0.099988
0.28219,-0.22397,0.088368,-0.47731,-0.26569,0.12739,0.22125,-0.054534,0.15991,0.007139
0.25745,-0.15121,-0.028167,-0.50381,-0.32473,0.052284,0.17189,-0.097488,0.14584,-0.079175
0.23151,-0.064934,-0.15082,-0.51383,-0.36043,-0.028368,0.12692,-0.12397,0.13192,-0.1524
0.20714,0.034283,-0.27132,-0.50008,-0.37326,-0.11023,0.08788,-0.13208,0.11621,-0.2074
0.18611,0.1444,-0.38176,-0.45697,-0.36655,-0.18892,0.05529,-0.122,0.096634,-0.24086
0.16889,0.26158,-0.4752,-0.38165,-0.34602,-0.2604,0.028477,-0.096133,0.071572,-0.25155
0.15464,0.37997,-0.54608,-0.27481,-0.31913,-0.32144,0.0056729,-0.058826,0.040429,-0.24023
0.14136,0.4918,-0.59057,-0.14099,-0.29407,-0.36972,-0.015685,-0.015774,0.0041503,-0.20942
0.12634,0.58791,-0.60674,0.011545,-0.2787,-0.40395,-0.038465,0.026796,-0.03455,-0.16292
0.10671,0.65854,-0.59458,0.17162,-0.27943,-0.4236,-0.065234,0.063048,-0.071335,-0.10522
0.080098,0.69451,-0.55587,0.32638,-0.30024,-0.42865,-0.097651,0.088405,-0.10077,-0.040937
0.045215,0.68856,-0.49393,0.46296,-0.34193,-0.41921,-0.13596,0.10021,-0.11716,0.02572
0.0023115,0.63651,-0.41325,0.57016,-0.40179,-0.39521,-0.1787,0.098137,-0.11551,0.091284
-0.04662,0.53815,-0.31902,0.64002,-0.47372,-0.35618,-0.22271,0.084203,-0.092416,0.15327
-0.097921,0.39766,-0.2167,0.6689,-0.54882,-0.30129,-0.26344,0.062534,-0.046708,0.21019
-0.14664,0.22342,-0.11155,0.65798,-0.61636,-0.22964,-0.29549,0.038782,0.020298,0.26149
-0.18715,0.027197,-0.0082419,0.61303,-0.66512,-0.14073,-0.31343,0.019342,0.10495,0.30731
-0.21391,-0.177,0.089383,0.54358,-0.68477,-0.035035,-0.31258,0.010457,0.20172,0.34813
-0.2223,-0.37447,0.17839,0.46157,-0.66726,0.085386,-0.28975,0.017315,0.30391,0.38451
-0.20931,-0.5513,0.25668,0.3797,-0.60782,0.21653,-0.24373,0.043265,0.40429,0.41663
-0.17406,-0.6958,0.32287,0.3098,-0.50568,0.35237,-0.17549,0.089264,0.4957,0.44414
-0.11801,-0.79955,0.37602,0.26129,-0.36419,0.48523,-0.088081,0.15362,0.57145,0.46594
-0.044863,-0.85812,0.41548,0.24003,-0.19045,0.60647,0.013806,0.23209,0.62552,0.48029
0.039805,-0.87127,0.44078,0.24765,0.0054207,0.70754,0.12438,0.31832,0.65272,0.48496
0.12918,-0.84279,0.45163,0.28144,0.21136,0.78107,0.23741,0.4046,0.64881,0.4776
0.216,-0.77987,0.44803,0.33478,0.41454,0.82192,0.3468,0.48278,0.61072,0.45622
0.2933,-0.69229,0.43053,0.39805,0.60251,0.82798,0.44706,0.54529,0.53698,0.41961
0.35522,-0.59126,0.4004,0.4599,0.76425,0.80045,0.53363,0.58606,0.4282,0.36773
0.39754,-0.4883,0.35981,0.50886,0.89087,0.7437,0.60295,0.60122,0.28746,0.30187
0.41797,-0.39407,0.31183,0.53478,0.97608,0.66456,0.65249,0.58948,0.12068,0.22463
0.41616,-0.31737,0.26019,0.53026,1.0163,0.57121,0.68058,0.55207,-0.06348,0.13953
0.39348,-0.26434,0.20894,0.49158,1.0103,0.4718,0.68621,0.49235,-0.25407,0.050558
0.35248,-0.238,0.16188,0.41919,0.95927,0.37314,0.66882,0.4151,-0.43868,-0.038513
0.29635,-0.23815,0.12203,0.31757,0.86566,0.27954,0.62819,0.32569,-0.60462,-0.12468
0.22846,-0.26156,0.091118,0.19463,0.73337,0.19232,0.56446,0.22927,-0.74023,-0.20614
0.15201,-0.3026,0.069323,0.060585,0.56731,0.10982,0.47824,0.13014,-0.83618,-0.28235
0.069964,-0.35412,0.055322,-0.073315,0.37339,0.028192,0.37091,0.031487,-0.8865,-0.35387
-0.014783,-0.40851,0.046619,-0.19626,0.15874,-0.057392,0.24494,-0.064658,-0.88918,-0.4218
-0.099134,-0.45881,0.040151,-0.29915,-0.068067,-0.15116,0.10416,-0.15711,-0.84636,-0.48717
-0.17948,-0.49969,0.03301,-0.37566,-0.29693,-0.25529,-0.046037,-0.24509,-0.76396,-0.55023
-0.25152,-0.5281,0.023159,-0.42277,-0.5163,-0.36875,-0.19875,-0.32776,-0.65105,-0.60996
-0.31039,-0.54346,0.0099492,-0.44089,-0.71369,-0.4868,-0.34582,-0.40385,-0.51887,-0.66383
-0.35095,-0.54739,-0.0056503,-0.43346,-0.87647,-0.60122,-0.47832,-0.47144,-0.3798,-0.70796
-0.36848,-0.543,-0.021187,-0.40613,-0.99308,-0.70119,-0.58736,-0.52806,-0.24635,-0.73766
-0.35944,-0.53389,-0.03321,-0.36585,-1.0543,-0.77489,-0.66493,-0.57093,-0.13021,-0.74815
-0.3223,-0.52308,-0.038016,-0.31979,-1.0547,-0.81142,-0.70496,-0.59745,-0.041408,-0.73558
-0.25823,-0.51215,-0.032534,-0.27454,-0.99341,-0.80275,-0.70415,-0.60573,0.012304,-0.69793
-0.17146,-0.50071,-0.015167,-0.23553,-0.875,-0.74544,-0.66272,-0.59507,0.026031,-0.63564
-0.069206,-0.48641,0.013584,-0.20682,-0.70923,-0.64166,-0.58466,-0.56632,-0.0018645,-0.55195
0.038848,-0.46539,0.050836,-0.19108,-0.5103,-0.49949,-0.47756,-0.52197,-0.069486,-0.45265
0.1416,-0.43316,0.091487,-0.18988,-0.29545,-0.33221,-0.35183,-0.46593,-0.1713,-0.34548
0.22786,-0.38567,0.1288,-0.20381,-0.083066,-0.15676,-0.21958,-0.40313,-0.29826,-0.23898
0.28786,-0.32031,0.15537,-0.2327,0.10944,0.0084415,-0.093061,-0.33881,-0.43825,-0.1413
0.31465,-0.23665,0.16427,-0.27549,0.2676,0.14591,0.016886,-0.27788,-0.57686,-0.058954
0.30513,-0.13669,0.1503,-0.33007,0.38147,0.24152,0.10221,-0.22415,-0.69849,0.004162
0.26058,-0.024666,0.11096,-0.39295,0.44656,0.28645,0.15862,-0.17991,-0.78783,0.047255
0.18656,0.093627,0.047179,-0.45902,0.46398,0.2783,0.18595,-0.14564,-0.83139,0.072626
0.092091,0.21181,-0.036499,-0.52157,0.43972,0.22133,0.18782,-0.12011,-0.8192,0.085108
-0.01158,0.32393,-0.13226,-0.57254,0.38348,0.12572,0.17078,-0.10075,-0.74624,0.091078
-0.11256,0.42534,-0.22986,-0.60326,0.3069,0.0060616,0.14295,-0.084238,-0.6134,0.097251
-0.19993,0.51323,-0.31778,-0.60548,0.22189,-0.12077,0.11254,-0.067208,-0.42792,0.10947
-0.26509,0.5866,-0.3847,-0.57258,0.13905,-0.23791,0.086437,-0.046865,-0.20292,0.13172
-0.30276,0.64592,-0.42086,-0.5008,0.066445,-0.33068,0.069155,-0.021455,0.043766,0.16558
-0.31143,0.69245,-0.41936,-0.39013,0.0090158,-0.38835,0.062251,0.0095167,0.29142,0.21003
-0.29323,0.7274,-0.37697,-0.24478,-0.031626,-0.40528,0.064308,0.045329,0.5187,0.26188
-0.25343,0.7513,-0.29466,-0.073031,-0.056862,-0.38136,0.071417,0.084285,0.70605,0.31633
-0.19952,0.76369,-0.17747,0.11357,-0.070413,-0.32175,0.078049,0.12406,0.83775,0.3679
-0.1402,0.76315,-0.034073,0.30145,-0.077452,-0.23595,0.078158,0.16209,0.90367,0.41128
-0.084231,0.74777,0.1242,0.47658,-0.083626,-0.13642,0.066327,0.19586,0.90022,0.44212
-0.03941,0.71584,0.28458,0.62612,-0.094088,-0.036901,0.0388,0.22314,0.83064,0.45761
-0.011677,0.66659,0.43424,0.73977,-0.11267,0.0494,-0.0057698,0.24206,0.70448,0.45681
-0.0044838,0.60081,0.56172,0.81075,-0.1413,0.11143,-0.065952,0.25111,0.53647,0.44069
-0.018454,0.52119,0.65809,0.83632,-0.1797,0.1416,-0.13762,0.24904,0.34481,0.41188
-0.051395,0.43219,0.71789,0.81769,-0.2255,0.13659,-0.21448,0.23485,0.14912,0.37424
-0.098641,0.33965,0.73957,0.75957,-0.27461,0.097586,-0.28893,0.20771,-0.031668,0.33225
-0.15371,0.24996,0.72547,0.66932,-0.32191,0.029903,-0.35321,0.1671,-0.18142,0.29035
-0.20918,0.16925,0.68136,0.55606,-0.36209,-0.057847,-0.4005,0.11296,-0.28845,0.25237
-0.25768,0.10252,0.61555,0.42972,-0.39048,-0.15497,-0.426,0.04593,-0.34665,0.22107
-0.29283,0.052935,0.53779,0.3002,-0.40373,-0.25007,-0.42763,-0.032412,-0.35602,0.1979
-0.31003,0.021472,0.45799,0.17661,-0.40025,-0.33241,-0.40633,-0.11934,-0.32226,0.18301
-0.307,0.0068639,0.38514,0.0668,-0.38027,-0.39305,-0.36585,-0.2109,-0.25581,0.17552
-0.28388,0.0059238,0.32629,-0.023048,-0.34554,-0.42567,-0.3121,-0.30193,-0.17018,0.17382
-0.24307,0.014134,0.28597,-0.088638,-0.29872,-0.42692,-0.25206,-0.38631,-0.080014,0.17616
-0.18873,0.026394,0.26591,-0.12763,-0.24268,-0.39644,-0.19268,-0.45725,0.00098191,0.181
-0.12607,0.037771,0.26515,-0.1396,-0.17976,-0.33647,-0.1397,-0.50783,0.061904,0.18741
-0.060635,0.044135,0.28045,-0.12591,-0.11134,-0.25125,-0.096845,-0.53158,0.096047,0.19528
0.0024349,0.042586,0.30692,-0.089454,-0.037691,-0.14634,-0.065459,-0.5231,0.10166,0.20523
0.058933,0.031629,0.33881,-0.034333,0.041778,-0.027936,-0.04454,-0.47881,0.081977,0.21849
0.10595,0.01114,0.37024,0.034499,0.12798,0.097796,-0.03126,-0.39749,0.044488,0.23649
0.14198,-0.017818,0.39594,0.11166,0.22142,0.22512,-0.021747,-0.28082,-0.00040146,0.26042
0.16691,-0.053236,0.41168,0.19176,0.32149,0.34902,-0.012002,-0.1337,-0.041183,0.29071
0.18168,-0.092392,0.41457,0.2698,0.42588,0.46529,0.0012612,0.035724,-0.067227,0.32662
0.18802,-0.13204,0.40313,0.34145,0.53041,0.57047,0.019981,0.21635,-0.070634,0.36589
0.18799,-0.16857,0.37709,0.40332,0.62909,0.66171,0.04441,0.39475,-0.047663,0.40472
0.18361,-0.19812,0.33712,0.45299,0.7147,0.73658,0.07311,0.55618,0.00054214,0.43793
0.17647,-0.21677,0.28452,0.48901,0.77957,0.79288,0.10324,0.68588,0.068053,0.45938
0.16756,-0.22077,0.22086,0.51075,0.81661,0.82862,0.13107,0.77056,0.1451,0.4627
0.15719,-0.20686,0.14779,0.51817,0.82038,0.84199,0.15259,0.79989,0.21969,0.44205
0.14499,-0.17275,0.066884,0.51159,0.78792,0.83156,0.16421,0.76785,0.27971,0.39303
0.13022,-0.11754,-0.020353,0.49152,0.71947,0.79649,0.16323,0.67367,0.31495,0.31337
0.11198,-0.04226,-0.11236,0.45847,0.61865,0.73687,0.14834,0.52235,0.31897,0.20361
0.089565,0.049833,-0.20735,0.41297,0.49231,0.654,0.11981,0.32452,0.29022,0.067313
0.062736,0.15314,-0.30315,0.35554,0.34989,0.55063,0.079495,0.09565,0.2324,-0.088956
0.031911,0.25993,-0.39707,0.28687,0.20247,0.431,0.030712,-0.1453,0.15385,-0.25604
-0.0017675,0.36094,-0.48585,0.20794,0.061635,0.30078,-0.022106,-0.3777,0.066266,-0.42297
-0.036495,0.44626,-0.56579,0.12025,-0.061857,0.16671,-0.073823,-0.58138,-0.017259,-0.57795
-0.069995,0.5065,-0.63298,0.025973,-0.1592,0.036081,-0.11911,-0.73872,-0.08428,-0.70959
-0.09981,0.53388,-0.68369,-0.071942,-0.22456,-0.083932,-0.15301,-0.83653,-0.12498,-0.80809
-0.12363,0.52336,-0.71482,-0.16977,-0.25573,-0.18704,-0.17146,-0.8675,-0.13367,-0.8664
-0.13964,0.47333,-0.72439,-0.26314,-0.25439,-0.26857,-0.17187,-0.83091,-0.10957,-0.88105
