0.013766,0.026697,0.03382,-0.022989,-0.029123,-0.056476,0.01223,0.015494,0.030046,-0.025873,0.052295,0.066249,0.12847,-0.11063,0.058857,0.047326,0.059954,0.11627,-0.10012,0.053264,0.22775,0.01602,0.020295,0.039357,-0.033891,0.01803,0.077097,0.069771,-0.035094,-0.044458,-0.086215,0.074241,-0.039497,-0.16889,-0.15284,-0.051738,0.015845,0.020073,0.038927,-0.033521,0.017833,0.076254,0.069007,0.02336,-0.051172
0.045403,0.044008,0.077008,-0.039193,-0.068582,-0.066475,0.050986,0.089219,0.086478,-0.077017,0.1206,0.21102,0.20454,-0.18216,0.23698,0.12497,0.21869,0.21197,-0.18878,0.24558,0.58086,0.013861,0.024254,0.023509,-0.020937,0.027237,0.064423,0.066763,-0.045979,-0.080456,-0.077985,0.069452,-0.090351,-0.2137,-0.22146,-0.024562,0.022302,0.039025,0.037826,-0.033688,0.043824,0.10366,0.10742,0.011914,-0.03952
0.063142,0.050038,0.086926,-0.048197,-0.083728,-0.066351,0.091161,0.15837,0.1255,-0.12088,0.17728,0.30798,0.24406,-0.23508,0.44465,0.19324,0.33569,0.26602,-0.25624,0.48465,0.94252,0.00067302,0.0011692,0.00092653,-0.00089244,0.001688,0.0032827,0.0035781,-0.040236,-0.069898,-0.055391,0.053354,-0.10091,-0.19625,-0.21391,-0.00074503,0.024899,0.043255,0.034278,-0.033017,0.06245,0.12145,0.13238,0.00046105,-0.027563
0.05326,0.043411,0.062319,-0.048469,-0.069581,-0.056713,0.11332,0.16269,0.1326,-0.14805,0.19796,0.28419,0.23163,-0.25862,0.60468,0.22033,0.3163,0.25781,-0.28784,0.67301,1.1756,-0.016608,-0.023843,-0.019433,0.021698,-0.050731,-0.088619,-0.098634,-0.023645,-0.033944,-0.027667,0.030891,-0.072225,-0.12617,-0.14042,0.010585,0.024408,0.03504,0.02856,-0.031887,0.074556,0.13024,0.14495,-0.010927,-0.015556
0.022558,0.029084,0.022237,-0.04159,-0.031799,-0.040998,0.10992,0.084039,0.10835,-0.15495,0.17789,0.13601,0.17536,-0.25077,0.66274,0.19916,0.15227,0.19633,-0.28075,0.74198,1.2008,-0.029578,-0.022614,-0.029157,0.041695,-0.11019,-0.17834,-0.19966,-0.0051659,-0.0039497,-0.0050924,0.0072821,-0.019246,-0.031148,-0.034872,0.0051788,0.021642,0.016547,0.021334,-0.030508,0.080628,0.13049,0.14609,-0.021696,-0.0037893
-0.010541,0.014472,-0.0081478,-0.030995,0.017451,-0.023958,0.086508,-0.048706,0.066867,-0.14322,0.13109,-0.073807,0.10133,-0.21702,0.60571,0.14611,-0.082261,0.11294,-0.24188,0.6751,1.023,-0.03309,0.01863,-0.025577,0.05478,-0.15289,-0.23169,-0.25823,0.0079578,-0.0044804,0.0061511,-0.013174,0.03677,0.05572,0.062102,-0.014065,0.017615,-0.0099174,0.013615,-0.029161,0.081389,0.12333,0.13746,-0.031132,0.007487
-0.030889,0.004736,-0.01498,-0.020474,0.06476,-0.009929,0.056379,-0.17833,0.027342,-0.1182,0.079947,-0.25288,0.038772,-0.16761,0.46156,0.087793,-0.2777,0.042577,-0.18406,0.50685,0.71873,-0.027983,0.088514,-0.013571,0.058667,-0.16155,-0.22909,-0.25157,0.0133,-0.042068,0.0064499,-0.027883,0.076782,0.10888,0.11956,-0.03811,0.013483,-0.042648,0.0065388,-0.028267,0.077842,0.11038,0.12121,-0.038636,0.018362
-0.037159,0.00057217,-0.0044346,-0.01293,0.10022,-0.0015431,0.032193,-0.24951,0.0038419,-0.086822,0.042235,-0.32735,0.0050404,-0.11391,0.2836,0.044968,-0.34853,0.0053666,-0.12128,0.30195,0.39614,-0.019868,0.15399,-0.002371,0.053582,-0.13341,-0.17502,-0.18635,0.013434,-0.10412,0.0016032,-0.036231,0.090206,0.11834,0.126,-0.05567,0.010506,-0.081423,0.0012537,-0.028333,0.070541,0.092546,0.098535,-0.043535,0.029437
-0.041586,-0.00022222,0.0027238,-0.0097917,0.12002,0.00064134,0.01918,-0.2351,-0.0012563,-0.055355,0.022525,-0.2761,-0.0014754,-0.065009,0.12734,0.022343,-0.27386,-0.0014634,-0.064482,0.12631,0.14834,-0.014458,0.17722,0.00094699,0.041727,-0.081737,-0.095991,-0.095214,0.013625,-0.167,-0.00089239,-0.039321,0.077024,0.090456,0.089724,-0.058062,0.010361,-0.12699,-0.0006786,-0.029901,0.058572,0.068786,0.068229,-0.044152,0.041606
-0.05968,0.0011912,-0.013336,-0.011259,0.12606,-0.002516,0.013111,-0.14679,0.0029297,-0.027693,0.01212,-0.1357,0.0027084,-0.025601,0.02981,0.0090496,-0.10132,0.0020222,-0.019115,0.022258,0.020577,-0.012237,0.137,-0.0027344,0.025847,-0.030097,-0.027823,-0.020774,0.018576,-0.20797,0.004151,-0.039237,0.045688,0.042237,0.031536,-0.042643,0.015922,-0.17826,0.0035579,-0.033631,0.03916,0.036202,0.02703,-0.03655,0.055485
-0.096783,0.007863,-0.056176,-0.017181,0.12275,-0.0099725,0.0037539,-0.026819,0.0021789,-0.004761,-0.0032375,0.02313,-0.0018791,0.004106,-0.00089712,-0.011605,0.082911,-0.006736,0.014719,-0.0032159,0.0027735,-0.0059918,0.042807,-0.0034778,0.0075993,-0.0016604,0.0014319,0.005133,0.030042,-0.21463,0.017437,-0.038101,0.0083247,-0.0071795,-0.025736,-0.013288,0.031923,-0.22807,0.018529,-0.040487,0.0088461,-0.0076291,-0.027348,-0.01412,0.070794
-0.14022,0.026612,-0.10776,-0.027881,0.1129,-0.021428,-0.018154,0.073512,-0.013952,0.014617,-0.032733,0.13255,-0.025157,0.026356,0.017161,-0.049178,0.19914,-0.037795,0.039597,0.025783,0.046487,0.016435,-0.066552,0.012631,-0.013234,-0.0086167,-0.015536,-0.023342,0.046347,-0.18767,0.035619,-0.037318,-0.024299,-0.043811,-0.065822,0.021998,0.064358,-0.2606,0.049462,-0.05182,-0.033741,-0.060837,-0.091401,0.030547,0.08614
-0.16256,0.063298,-0.13671,-0.044089,0.095225,-0.037079,-0.054297,0.11727,-0.045664,0.031806,-0.073318,0.15835,-0.06166,0.042948,0.052892,-0.097608,0.21082,-0.082088,0.057177,0.070415,0.095081,0.064647,-0.13963,0.054368,-0.037869,-0.046637,-0.062974,-0.083837,0.063589,-0.13734,0.053478,-0.037249,-0.045873,-0.061943,-0.082465,0.054617,0.11752,-0.25382,0.098833,-0.06884,-0.084779,-0.11448,-0.1524,0.10094,0.099287
-0.13539,0.1161,-0.11579,-0.06553,0.065356,-0.056043,-0.096368,0.096112,-0.082417,0.04652,-0.11054,0.11025,-0.094537,0.053361,0.078473,-0.13666,0.13629,-0.11687,0.065969,0.097013,0.11128,0.13691,-0.13655,0.11709,-0.066092,-0.097194,-0.11149,-0.13783,0.07731,-0.077105,0.066118,-0.03732,-0.054883,-0.062954,-0.077828,0.077973,0.18888,-0.18838,0.16154,-0.091179,-0.13409,-0.15381,-0.19015,0.1905,0.10757
-0.046721,0.17118,-0.039174,-0.088766,0.020314,-0.074426,-0.12963,0.029667,-0.10869,0.056363,-0.12731,0.029134,-0.10674,0.055352,0.080836,-0.14338,0.032813,-0.12022,0.062342,0.091044,0.08941,0.21536,-0.049285,0.18057,-0.093636,-0.13675,-0.13429,-0.15125,0.083445,-0.019096,0.069965,-0.036281,-0.052985,-0.052034,-0.058604,0.088023,0.26422,-0.060467,0.22154,-0.11488,-0.16777,-0.16476,-0.18557,0.27872,0.10799
0.087016,0.20509,0.069661,-0.10602,-0.03601,-0.084876,-0.14084,-0.047837,-0.11275,0.058286,-0.11547,-0.03922,-0.092441,0.047786,0.063481,-0.1077,-0.036582,-0.086223,0.044572,0.059211,0.048545,0.2696,0.09157,0.21583,-0.11157,-0.14821,-0.12152,-0.11334,0.078486,0.026658,0.062832,-0.03248,-0.043148,-0.035375,-0.032996,0.082594,0.31729,0.10777,0.25401,-0.13131,-0.17443,-0.14301,-0.13339,0.3339,0.097204
0.22171,0.19531,0.16413,-0.10706,-0.089971,-0.079256,-0.12592,-0.10582,-0.093218,0.0511,-0.08252,-0.069347,-0.061088,0.033487,0.039386,-0.042537,-0.035747,-0.031489,0.017262,0.020303,0.013305,0.26979,0.22672,0.19972,-0.10948,-0.12877,-0.084386,-0.043499,0.060167,0.050563,0.044541,-0.024416,-0.028717,-0.018819,-0.0097009,0.061528,0.31803,0.26726,0.23543,-0.12906,-0.15179,-0.099474,-0.051276,0.32522,0.072528
0.30016,0.1357,0.19252,-0.084988,-0.12057,-0.05451,-0.092364,-0.13104,-0.059241,0.037102,-0.047509,-0.067401,-0.030472,0.019084,0.020741,0.019617,0.027831,0.012582,-0.0078801,-0.008564,-0.0044051,0.20501,0.29084,0.13149,-0.08235,-0.089497,-0.046035,0.019008,0.030136,0.042753,0.019329,-0.012105,-0.013156,-0.0067671,0.0027942,0.029201,0.24975,0.35432,0.16019,-0.10032,-0.10903,-0.056083,0.023157,0.242,0.035574
0.27524,0.049637,0.12032,-0.044236,-0.10723,-0.019338,-0.053885,-0.13062,-0.023556,0.020993,-0.026494,-0.064221,-0.011582,0.010322,0.012573,0.044949,0.10896,0.01965,-0.017512,-0.021332,-0.010488,0.098526,0.23883,0.043071,-0.038384,-0.046757,-0.022989,0.039003,-0.0016584,-0.0040201,-0.000725,0.00064611,0.00078705,0.00038697,-0.00065653,-0.0014391,0.12945,0.3138,0.056592,-0.050433,-0.061435,-0.030206,0.051247,0.11233,-0.0018908
0.13208,-0.0083047,-0.052385,-0.0063369,-0.039973,0.0025132,-0.019708,-0.12432,0.0078162,0.0059642,-0.015063,-0.095014,0.0059739,0.0045584,0.014177,0.023637,0.1491,-0.0093745,-0.0071533,-0.022247,-0.017003,0.010388,0.065524,-0.0041197,-0.0031436,-0.0097766,-0.0074722,0.011726,-0.014012,-0.08839,0.0055574,0.0042406,0.013188,0.01008,-0.015818,-0.0069512,0.019782,0.12478,-0.0078454,-0.0059865,-0.018618,-0.01423,0.02233,0.0098131,-0.013238
-0.10029,0.032787,-0.2858,-0.0083197,0.072521,-0.023709,0.015011,-0.13085,0.042777,-0.010855,0.020247,-0.17649,0.057699,-0.014641,0.026417,-0.012285,0.10709,-0.035008,0.0088834,-0.016028,-0.021619,0.02163,-0.18855,0.06164,-0.015641,0.028221,0.038065,-0.023096,0.022353,-0.19485,0.0637,-0.016164,0.029164,0.039338,-0.023868,0.042025,0.020889,-0.18208,0.059527,-0.015105,0.027254,0.03676,-0.022304,0.039271,0.040584
-0.35341,0.23086,-0.50986,-0.091079,0.20115,-0.1314,0.070485,-0.15567,0.10169,-0.040118,0.13254,-0.29273,0.19122,-0.07544,0.058382,0.0080057,-0.017681,0.01155,-0.0045566,0.0035263,0.0066311,0.20257,-0.44739,0.29225,-0.1153,0.089229,0.16779,0.010135,0.13282,-0.29333,0.19161,-0.075595,0.058502,0.11001,0.0066447,0.16814,0.23736,-0.52421,0.34243,-0.1351,0.10455,0.1966,0.011875,0.30048,0.19701
-0.53926,0.59815,-0.64562,-0.28031,0.30255,-0.3356,0.17228,-0.18595,0.20626,-0.096658,0.36735,-0.3965,0.4398,-0.2061,0.12667,0.16602,-0.1792,0.19877,-0.093149,0.05725,0.12207,0.57664,-0.6224,0.69038,-0.32353,0.19884,0.42399,0.19162,0.32111,-0.34659,0.38445,-0.18016,0.11073,0.2361,0.10671,0.37062,0.72855,-0.78636,0.87225,-0.40875,0.25122,0.53568,0.2421,0.84088,0.46825
-0.57956,1.0809,-0.63153,-0.568,0.33186,-0.61894,0.33382,-0.19504,0.36376,-0.19115,0.72926,-0.42608,0.79466,-0.41758,0.24542,0.51074,-0.29841,0.55654,-0.29246,0.17188,0.37548,1.0965,-0.64065,1.1948,-0.62788,0.36901,0.80613,0.56458,0.55515,-0.32435,0.60493,-0.31788,0.18682,0.40813,0.28584,0.61367,1.4634,-0.85502,1.5946,-0.83796,0.49248,1.0759,0.75348,1.6177,0.819
-0.43501,1.565,-0.44657,-0.90468,0.25815,-0.92873,0.54102,-0.15438,0.55539,-0.32106,1.1613,-0.33137,1.1921,-0.68915,0.41212,1.021,-0.29133,1.0481,-0.60588,0.36232,0.77772,1.6471,-0.47001,1.6909,-0.97746,0.58454,1.2547,1.1031,0.76782,-0.2191,0.78822,-0.45565,0.27249,0.58489,0.51421,0.82958,2.305,-0.65774,2.3663,-1.3679,0.81803,1.7559,1.5437,2.4905,1.161
-0.12423,1.9104,-0.12219,-1.2092,0.077343,-1.1894,0.74911,-0.047914,0.73682,-0.46638,1.5524,-0.09929,1.5269,-0.96647,0.59872,1.5948,-0.10201,1.5686,-0.9929,0.6151,1.2746,2.0793,-0.13299,2.0451,-1.2945,0.80194,1.6618,1.7073,0.87854,-0.056192,0.86412,-0.54696,0.33884,0.70217,0.72137,0.94049,3.0408,-0.19449,2.9909,-1.8931,1.1728,2.4303,2.4968,3.2552,1.3754
0.27525,2.0036,0.26186,-1.3951,-0.18233,-1.3272,0.89635,0.11715,0.85276,-0.59377,1.7757,0.23208,1.6894,-1.1763,0.75576,2.0767,0.27142,1.9757,-1.3757,0.88388,1.751,2.2634,0.29581,2.1533,-1.4993,0.96331,1.9084,2.2319,0.8298,0.10845,0.78945,-0.54968,0.35317,0.69965,0.81825,0.89179,3.4532,0.45132,3.2853,-2.2875,1.4697,2.9116,3.4051,3.7112,1.3606
0.64731,1.8055,0.59894,-1.403,-0.4654,-1.2981,0.92949,0.30834,0.86005,-0.66828,1.7433,0.57829,1.613,-1.2534,0.83038,2.3134,0.76743,2.1406,-1.6633,1.102,2.0668,2.1405,0.71007,1.9806,-1.539,1.0196,1.9123,2.5378,0.62111,0.20604,0.5747,-0.44656,0.29586,0.55488,0.73637,0.68134,3.4045,1.1294,3.1502,-2.4478,1.6217,3.0415,4.0363,3.7347,1.0837
0.87489,1.3728,0.78934,-1.2251,-0.70444,-1.1053,0.82909,0.47672,0.74802,-0.66756,1.4503,0.83392,1.3085,-1.1677,0.79026,2.2157,1.274,1.999,-1.784,1.2073,2.1119,1.7475,1.0048,1.5766,-1.407,0.95221,1.6657,2.5447,0.31974,0.18385,0.28848,-0.25745,0.17422,0.30477,0.4656,0.36722,2.8965,1.6655,2.6133,-2.3322,1.5783,2.7609,4.2178,3.3266,0.60867
0.88335,0.83927,0.77619,-0.90963,-0.84126,-0.79928,0.62092,0.57425,0.5456,-0.59134,0.98578,0.91169,0.86619,-0.93881,0.64084,1.7964,1.6613,1.5784,-1.7108,1.1678,1.854,1.202,1.1116,1.0562,-1.1447,0.78139,1.2405,2.2606,0.036972,0.034193,0.032487,-0.03521,0.024035,0.038158,0.069534,0.046527,2.0749,1.919,1.8232,-1.976,1.3489,2.1415,3.9023,2.6112,0.080316
0.67289,0.36485,0.56977,-0.54196,-0.84636,-0.45891,0.36694,0.57304,0.31071,-0.46154,0.49993,0.78072,0.42332,-0.62881,0.42574,1.1683,1.8244,0.98922,-1.4694,0.99489,1.3555,0.65483,1.0226,0.55448,-0.82364,0.55765,0.75976,1.7754,-0.12292,-0.19196,-0.10408,0.15461,-0.10468,-0.14262,-0.33328,-0.18681,1.1741,1.8336,0.99418,-1.4768,0.99988,1.3623,3.1834,1.7843,-0.33495
0.3242,0.072338,0.24835,-0.21226,-0.72872,-0.1626,0.13923,0.47801,0.10666,-0.31296,0.14169,0.48646,0.10854,-0.31849,0.20891,0.50098,1.72,0.38377,-1.1261,0.73866,0.75171,0.23049,0.79131,0.17656,-0.51808,0.33984,0.34584,1.2228,-0.11616,-0.39879,-0.088981,0.26109,-0.17127,-0.17429,-0.61624,-0.28352,0.42531,1.4602,0.32581,-0.956,0.62709,0.63818,2.2564,1.0381,-0.52317
-0.029417,0.0020851,-0.068438,0.016189,-0.53138,0.037665,-0.009935,0.32609,-0.023114,-0.17947,-0.0042471,0.1394,-0.0098809,-0.076719,0.04708,-0.042133,1.3829,-0.098022,-0.76108,0.46705,0.19966,-0.015499,0.50871,-0.036058,-0.27997,0.17181,0.073445,0.7286,0.014854,-0.48754,0.034557,0.26831,-0.16466,-0.070389,-0.69828,-0.25687,-0.028583,0.93818,-0.0665,-0.51633,0.31686,0.13545,1.3437,0.4943,-0.47373
-0.25563,0.10434,-0.2656,0.12354,-0.31446,0.12835,-0.067089,0.17077,-0.069705,-0.08253,0.050038,-0.12737,0.051989,0.061554,-0.033428,-0.35943,0.91493,-0.37345,-0.44216,0.24012,-0.17909,-0.10343,0.26327,-0.10746,-0.12723,0.069094,-0.051533,0.37017,0.16155,-0.41122,0.16785,0.19873,-0.10792,0.080495,-0.57821,-0.16638,-0.173,0.44037,-0.17975,-0.21282,0.11557,-0.086201,0.6192,0.17817,-0.27831
-0.28059,0.27157,-0.27954,0.1299,-0.13371,0.12941,-0.056651,0.058314,-0.056438,-0.026996,0.20985,-0.21601,0.20907,0.1,-0.043613,-0.43645,0.44926,-0.43481,-0.20798,0.090705,-0.336,-0.10085,0.10381,-0.10047,-0.048058,0.020959,-0.07764,0.16147,0.20839,-0.2145,0.20761,0.099302,-0.043308,0.16043,-0.33365,-0.077098,-0.10194,0.10493,-0.10156,-0.048577,0.021186,-0.078479,0.16322,0.037715,-0.07793
-0.12326,0.39318,-0.12401,0.077365,-0.024401,0.077834,-0.022043,0.0069525,-0.022177,-0.0043637,0.35077,-0.11063,0.3529,0.069439,-0.019785,-0.33508,0.10568,-0.33711,-0.066333,0.0189,-0.30075,-0.07742,0.024418,-0.077889,-0.015326,0.0043668,-0.069489,0.06638,0.10076,-0.031781,0.10137,0.019947,-0.0056834,0.090439,-0.086393,-0.019961,0.045166,-0.014245,0.04544,0.0089411,-0.0025476,0.040539,-0.038725,-0.0089475,0.011645
0.1123,0.40495,0.11854,0.0095177,0.0027862,0.010047,-8.1427e-05,-2.3837e-05,-8.5954e-05,-2.0202e-06,0.38248,0.11197,0.40375,0.0094894,-8.1184e-05,-0.15695,-0.045945,-0.16568,-0.0038939,3.3314e-05,-0.15648,-0.069351,-0.020302,-0.073207,-0.0017206,1.472e-05,-0.069144,0.028373,-0.11657,-0.034125,-0.12305,-0.0028922,2.4743e-05,-0.11622,0.047693,0.021074,0.1533,0.044877,0.16183,0.0038034,-3.2539e-05,0.15284,-0.06272,-0.027714,-0.046584
0.28599,0.30981,0.33723,-0.041316,-0.044973,-0.048719,-0.0026942,-0.0029327,-0.0031769,0.00042367,0.29077,0.31651,0.34287,-0.045725,-0.0029817,-0.00049677,-0.00054074,-0.00058578,7.8119e-05,5.0941e-06,-0.00054978,-0.071854,-0.078213,-0.084728,0.011299,0.00073682,-0.079521,0.00013586,-0.31526,-0.34317,-0.37175,0.049576,0.0032328,-0.3489,0.00059609,0.086219,0.17313,0.18845,0.20415,-0.027225,-0.0017753,0.1916,-0.00032735,-0.047347,-0.20774
0.29002,0.16294,0.44521,-0.055942,-0.15285,-0.085878,-0.015137,-0.041359,-0.023237,0.0079779,0.13714,0.3747,0.21052,-0.072277,-0.019557,0.07014,0.19164,0.10767,-0.036967,-0.010003,0.090622,-0.059727,-0.16319,-0.091689,0.031479,0.0085177,-0.077168,-0.039468,-0.34888,-0.95325,-0.53558,0.18388,0.049754,-0.45076,-0.23054,0.19632,0.11861,0.32407,0.18207,-0.06251,-0.016914,0.15324,0.078376,-0.06674,-0.38984
0.10288,0.033147,0.41776,-0.024086,-0.30355,-0.097804,-0.01029,-0.12969,-0.041786,0.030362,0.018266,0.23021,0.074172,-0.053895,-0.023026,0.035748,0.45054,0.14516,-0.10548,-0.045065,0.079993,-0.019241,-0.24249,-0.078131,0.056771,0.024255,-0.043054,-0.084261,-0.1354,-1.7065,-0.54983,0.39952,0.17069,-0.30298,-0.59297,0.31915,0.032213,0.40599,0.13081,-0.095048,-0.040608,0.072082,0.14107,-0.075929,-0.53433
-0.1991,-0.036436,0.29656,0.058273,-0.47429,-0.086796,0.030262,-0.24631,-0.045075,0.07209,0.0086947,-0.070767,-0.01295,0.020712,0.010756,-0.085295,0.69423,0.12704,-0.20319,-0.10552,-0.030317,0.031656,-0.25765,-0.04715,0.075409,0.039161,0.011251,-0.11038,0.28788,-2.3431,-0.42878,0.68577,0.35613,0.10232,-1.0038,0.37253,-0.054498,0.44357,0.081174,-0.12982,-0.06742,-0.01937,0.19002,-0.070524,-0.64135
-0.4798,-0.046886,0.15912,0.18564,-0.63001,-0.061565,0.10117,-0.34334,-0.033552,0.13285,0.11803,-0.40056,-0.039143,0.15499,0.084463,-0.2528,0.85792,0.083836,-0.33195,-0.1809,-0.21105,0.049451,-0.16782,-0.016399,0.064933,0.035387,0.041284,-0.088422,0.76929,-2.6107,-0.25512,1.0101,0.5505,0.64224,-1.3756,0.26907,-0.13902,0.47177,0.046102,-0.18254,-0.09948,-0.11606,0.24857,-0.048624,-0.75643
-0.61226,-0.033345,0.071616,0.33607,-0.7218,-0.039311,0.17343,-0.37249,-0.020287,0.20446,0.2855,-0.61318,-0.033395,0.33658,0.17369,-0.41918,0.90029,0.049032,-0.49417,-0.25503,-0.41981,-0.0051109,0.010977,0.00059782,-0.0060253,-0.0031094,-0.0051185,0.0075152,1.1097,-2.3833,-0.1298,1.3082,0.67511,1.1113,-1.6317,-0.019895,-0.23581,0.50645,0.027583,-0.278,-0.14346,-0.23616,0.34674,0.0042277,-0.9179
-0.54372,-0.034869,0.051974,0.46757,-0.69694,-0.044695,0.21006,-0.31312,-0.02008,0.26926,0.4141,-0.61724,-0.039584,0.5308,0.23847,-0.53777,0.80159,0.051406,-0.68932,-0.30969,-0.61049,-0.13201,0.19677,0.012619,-0.16921,-0.076021,-0.14986,0.19462,1.1603,-1.7295,-0.11091,1.4873,0.66819,1.3172,-1.7106,-0.4199,-0.3462,0.51604,0.033094,-0.44377,-0.19937,-0.39302,0.5104,0.12529,-1.1012
-0.3235,-0.063881,0.063245,0.52471,-0.5195,-0.10258,0.18863,-0.18675,-0.036877,0.30291,0.42546,-0.42123,-0.083178,0.68323,0.24561,-0.56678,0.56114,0.11081,-0.91016,-0.32719,-0.738,-0.275,0.27226,0.053762,-0.4416,-0.15875,-0.35807,0.47701,0.90329,-0.89431,-0.17659,1.4505,0.52145,1.1762,-1.5668,-0.76022,-0.43427,0.42995,0.084899,-0.69736,-0.25069,-0.56545,0.75327,0.36548,-1.2005
-0.079783,-0.094024,0.039488,0.45667,-0.19179,-0.22603,0.11754,-0.049364,-0.058176,0.28256,0.30565,-0.12837,-0.15128,0.73476,0.18911,-0.47392,0.19904,0.23456,-1.1393,-0.29323,-0.7625,-0.33677,0.14144,0.16668,-0.80958,-0.20837,-0.54184,0.84015,0.47243,-0.19841,-0.23383,1.1357,0.29231,0.76011,-1.1786,-0.83752,-0.42875,0.18007,0.21221,-1.0307,-0.26528,-0.68984,1.0696,0.76009,-1.0663
