0.39348,-0.26434,0.20894
0.35248,-0.238,0.16188
0.29635,-0.23815,0.12203
0.22846,-0.26156,0.091118
0.15201,-0.3026,0.069323
0.069964,-0.35412,0.055322
-0.014783,-0.40851,0.046619
-0.099134,-0.45881,0.040151
-0.17948,-0.49969,0.03301
-0.25152,-0.5281,0.023159
-0.31039,-0.54346,0.0099492
-0.35095,-0.54739,-0.0056503
-0.36848,-0.543,-0.021187
-0.35944,-0.53389,-0.03321
-0.3223,-0.52308,-0.038016
-0.25823,-0.51215,-0.032534
-0.17146,-0.50071,-0.015167
-0.069206,-0.48641,0.013584
0.038848,-0.46539,0.050836
0.1416,-0.43316,0.091487
0.22786,-0.38567,0.1288
0.28786,-0.32031,0.15537
0.31465,-0.23665,0.16427
0.30513,-0.13669,0.1503
0.26058,-0.024666,0.11096
0.18656,0.093627,0.047179
0.092091,0.21181,-0.036499
-0.01158,0.32393,-0.13226
-0.11256,0.42534,-0.22986
-0.19993,0.51323,-0.31778
-0.26509,0.5866,-0.3847
-0.30276,0.64592,-0.42086
-0.31143,0.69245,-0.41936
-0.29323,0.7274,-0.37697
-0.25343,0.7513,-0.29466
-0.19952,0.76369,-0.17747
-0.1402,0.76315,-0.034073
-0.084231,0.74777,0.1242
-0.03941,0.71584,0.28458
-0.011677,0.66659,0.43424
-0.0044838,0.60081,0.56172
-0.018454,0.52119,0.65809
-0.051395,0.43219,0.71789
-0.098641,0.33965,0.73957
-0.15371,0.24996,0.72547
-0.20918,0.16925,0.68136
-0.25768,0.10252,0.61555
-0.29283,0.052935,0.53779
-0.31003,0.021472,0.45799
-0.307,0.0068639,0.38514
-0.28388,0.0059238,0.32629
-0.24307,0.014134,0.28597
-0.18873,0.026394,0.26591
-0.12607,0.037771,0.26515
-0.060635,0.044135,0.28045
0.0024349,0.042586,0.30692
0.058933,0.031629,0.33881
0.10595,0.01114,0.37024
0.14198,-0.017818,0.39594
0.16691,-0.053236,0.41168
0.18168,-0.092392,0.41457
0.18802,-0.13204,0.40313
0.18799,-0.16857,0.37709
0.18361,-0.19812,0.33712
0.17647,-0.21677,0.28452
0.16756,-0.22077,0.22086
0.15719,-0.20686,0.14779
0.14499,-0.17275,0.066884
0.13022,-0.11754,-0.020353
0.11198,-0.04226,-0.11236
0.089565,0.049833,-0.20735
0.062736,0.15314,-0.30315
0.031911,0.25993,-0.39707
-0.0017675,0.36094,-0.48585
-0.036495,0.44626,-0.56579
-0.069995,0.5065,-0.63298
-0.09981,0.53388,-0.68369
-0.12363,0.52336,-0.71482
-0.13964,0.47333,-0.72439
-0.14675,0.38591,-0.71197
-0.14479,0.26692,-0.67896
-0.13449,0.12531,-0.62877
-0.11735,-0.027652,-0.56662
-0.095355,-0.17947,-0.49934
-0.070618,-0.3176,-0.4347
-0.044952,-0.4307,-0.38077
-0.019516,-0.50968,-0.34501
0.0054278,-0.54859,-0.33341
0.030568,-0.54517,-0.34971
0.057362,-0.50096,-0.39475
0.087629,-0.42098,-0.46627
0.12301,-0.31297,-0.55903
0.16437,-0.1863,-0.66523
0.21137,-0.050888,-0.77542
0.26226,0.08393,-0.87938
0.31393,0.21016,-0.96725
0.36238,0.32158,-1.0305
0.40323,0.41385,-1.0627
0.43251,0.48431,-1.06
0.44721,0.53165,-1.0218
0.44574,0.55556,-0.95027
0.42812,0.55655,-0.85025
0.39588,0.53579,-0.72889
0.35177,0.49516,-0.59483
0.29933,0.43724,-0.45741
0.24241,0.36538,-0.32592
0.18475,0.28358,-0.20882
0.12969,0.19626,-0.11302
0.079944,0.108,-0.043376
0.037535,0.023144,-0.002197
0.0037735,-0.054533,0.010923
-0.020714,-0.12216,-0.00088034
-0.035952,-0.17804,-0.031996
-0.042579,-0.22187,-0.074829
-0.041808,-0.25476,-0.12049
-0.035372,-0.27912,-0.15961
-0.025443,-0.29834,-0.18326
-0.014528,-0.31626,-0.18373
-0.0053282,-0.33657,-0.15533
-0.00058032,-0.36221,-0.094902
-0.0028819,-0.3948,-0.0021919
-0.014498,-0.43429,0.12005
-0.037162,-0.4788,0.26625
-0.071882,-0.52474,0.4284
-0.11877,-0.56714,0.59673
-0.17692,-0.60023,0.76054
-0.24437,-0.61825,0.90918
-0.31813,-0.6164,1.033
-0.39436,-0.59173,1.1241
-0.46858,-0.5439,1.1772
-0.53606,-0.47542,1.1902
-0.59218,-0.39147,1.1638
-0.63292,-0.29918,1.1017
-0.6552,-0.20642,1.0102
-0.65728,-0.12046,0.89722
-0.6389,-0.04667,0.77156
-0.6013,0.012377,0.64215
-0.54701,0.057337,0.5172
-0.47952,0.091889,0.40359
-0.40286,0.12199,0.30648
-0.32111,0.15465,0.22913
-0.23805,0.19653,0.17288
-0.15679,0.25247,0.13733
-0.079672,0.32433,0.12055
-0.0081951,0.41029,0.11941
0.056816,0.50467,0.12979
0.11502,0.5985,0.14693
0.16633,0.68057,0.16572
0.21064,0.73898,0.18107
0.24771,0.76294,0.18834
0.27705,0.74446,0.18374
0.29797,0.67984,0.16477
0.30971,0.5704,0.1305
0.31162,0.42272,0.081783
0.30338,0.24797,0.021287
0.28521,0.06067,-0.046649
0.25807,-0.12305,-0.11629
0.22367,-0.28742,-0.18091
0.18454,-0.41889,-0.23341
0.14377,-0.50774,-0.2669
0.10486,-0.54909,-0.27545
0.071262,-0.54337,-0.25489
0.046058,-0.49603,-0.20341
0.03152,-0.41668,-0.12213
0.028797,-0.31771,-0.015378
0.037718,-0.21256,0.10945
0.056778,-0.11399,0.2423
0.083301,-0.032505,0.3713
0.11375,0.02484,0.48392
0.14417,0.055136,0.56827
0.1706,0.0597,0.61451
0.18957,0.043569,0.6161
0.19845,0.014506,0.57076
0.19574,-0.018323,0.48106
0.18126,-0.045805,0.35438
0.15621,-0.060243,0.20239
0.12313,-0.056462,0.039865
0.085725,-0.032496,-0.11686
0.04859,0.010201,-0.25174
0.016813,0.067048,-0.35089
-0.0045397,0.13106,-0.40424
-0.011032,0.19391,-0.40674
0.00049804,0.24715,-0.35902
0.031334,0.28347,-0.26728
0.080427,0.2978,-0.14261
0.14421,0.28801,0.00035871
0.21671,0.25526,0.14521
0.2901,0.20376,0.27564
0.35548,0.14021,0.37743
0.40395,0.072801,0.43996
0.42778,0.01015,0.45739
0.42137,-0.039836,0.42915
0.38215,-0.070892,0.35973
0.31095,-0.079068,0.25787
0.21202,-0.063101,0.13528
0.092569,-0.024486,0.0049793
-0.038161,0.032687,-0.1204
-0.17001,0.10209,-0.23017
-0.29322,0.17567,-0.31675
-0.3996,0.24428,-0.37632
-0.48356,0.29836,-0.40885
-0.5426,0.32876,-0.41758
-0.57742,0.32753,-0.40798
-0.59154,0.28875,-0.38654
-0.5905,0.20939,-0.3594
-0.5808,0.089947,-0.33137
-0.56875,-0.064977,-0.3052
-0.5595,-0.24651,-0.28146
-0.55618,-0.44174,-0.25895
-0.55954,-0.63443,-0.23545
-0.56792,-0.80639,-0.20876
-0.57762,-0.93923,-0.1776
-0.58353,-1.0164,-0.14231
-0.57994,-1.0255,-0.10508
-0.56145,-0.95956,-0.069627
-0.52369,-0.81886,-0.040549
-0.464,-0.61104,-0.022309
-0.38176,-0.35078,-0.018208
-0.27859,-0.058527,-0.029508
-0.15821,0.24152,-0.054911
-0.026154,0.52386,-0.09051
0.11078,0.76442,-0.13023
0.2451,0.94294,-0.16672
0.36937,1.045,-0.19249
0.47684,1.0634,-0.20117
0.56205,0.99813,-0.18866
0.6213,0.85663,-0.15386
0.65284,0.65213,-0.099078
0.65701,0.40224,-0.029793
0.63605,0.12699,0.045967
0.59387,-0.15302,0.1187
0.53568,-0.41839,0.17869
0.46751,-0.65219,0.21739
0.39578,-0.84095,0.22853
0.32679,-0.97513,0.20903
0.26618,-1.0493,0.1594
0.21852,-1.062,0.083609
0.18677,-1.0154,-0.011556
0.17202,-0.91492,-0.1175
0.17329,-0.76875,-0.22513
0.18766,-0.58724,-0.32613
0.21063,-0.38236,-0.41409
0.23672,-0.16704,-0.48517
0.26039,0.045472,-0.53831
0.27684,0.2423,-0.57486
0.28287,0.41169,-0.59775
0.27742,0.54379,-0.6104
0.26176,0.63126,-0.61564
0.23927,0.66992,-0.61472
0.21479,0.65904,-0.60686
0.19371,0.60147,-0.58929
0.18088,0.50336,-0.55776
0.1796,0.37364,-0.50759
0.1909,0.2232,-0.43486
0.21315,0.063875,-0.33764
0.24219,-0.092622,-0.21692
0.27191,-0.23572,-0.077077
0.29511,-0.35689,0.074259
0.30469,-0.45027,0.22691
0.29468,-0.51295,0.36937
0.2613,-0.54492,0.49032
0.20357,-0.54869,0.58017
0.1237,-0.5286,0.63236
0.026845,-0.49003,0.64422
-0.079417,-0.43855,0.61728
-0.18606,-0.37924,0.55691
-0.28375,-0.31623,0.47155
-0.36409,-0.25251,0.37154
-0.42068,-0.19013,0.26786
-0.44993,-0.13046,0.17088
-0.45142,-0.074647,0.089412
-0.42784,-0.023882,0.029962
-0.38445,0.020355,-0.0035681
-0.32828,0.056315,-0.0099352
-0.267,0.082185,0.0096696
-0.20792,0.096454,0.052005
-0.157,0.098337,0.11225
-0.11816,0.088146,0.18448
-0.092894,0.067491,0.26216
-0.080312,0.039245,0.33854
-0.077461,0.0072589,0.40713
-0.079981,-0.024146,0.46205
-0.082936,-0.050807,0.49844
-0.081724,-0.069352,0.51276
-0.072927,-0.077706,0.50308
-0.054984,-0.07538,0.46912
-0.028565,-0.063502,0.41228
0.003413,-0.044563,0.33535
0.036173,-0.021951,0.24224
0.06382,0.00067559,0.13751
0.08035,0.02006,0.025988
0.080763,0.033971,-0.087637
0.062104,0.041664,-0.19904
0.024228,0.044119,-0.30446
-0.029868,0.043962,-0.40072
-0.094234,0.045075,-0.48531
-0.1607,0.051934,-0.55631
-0.22006,0.068786,-0.6124
-0.26354,0.09879,-0.6529
-0.28423,0.14328,-0.67772
-0.27839,0.20131,-0.68744
-0.24617,0.26948,-0.68328
-0.19184,0.34228,-0.66697
-0.12324,0.41265,-0.64065
-0.050809,0.47291,-0.60654
0.013966,0.51582,-0.56674
0.060123,0.53561,-0.52286
0.078814,0.52889,-0.47582
0.064563,0.49527,-0.42574
0.016073,0.4376,-0.37196
-0.063514,0.36175,-0.31315
-0.16691,0.27598,-0.24759
-0.28345,0.18999,-0.1735
-0.40027,0.11364,-0.089272
-0.50372,0.055718,0.0061307
-0.58086,0.022708,0.11299
-0.62094,0.0179,0.23061
-0.61668,0.040963,0.35725
-0.56518,0.088029,0.49003
-0.46848,0.1523,0.62501
-0.3335,0.22504,0.7573
-0.17151,0.29689,0.88128
0.0029188,0.35916,0.99081
0.17334,0.40501,1.0796
0.32314,0.43033,1.1414
0.43728,0.43409,1.1707
0.50396,0.41825,1.1626
0.51595,0.3873,1.1138
0.47137,0.3474,1.0225
0.37406,0.30538,0.88932
0.2332,0.26779,0.71736
0.06246,0.24003,0.51267
-0.12132,0.22567,0.28434
-0.2997,0.22599,0.044366
-0.4544,0.23988,-0.19278
-0.56899,0.26383,-0.411
-0.6304,0.29233,-0.59369
-0.63021,0.31839,-0.72524
-0.56542,0.33438,-0.79258
-0.4389,0.3329,-0.78675
-0.25914,0.30775,-0.70425
-0.039677,0.25481,-0.54786
0.20209,0.17277,-0.32699
0.44634,0.063508,-0.057164
0.67262,-0.067844,0.24108
0.86158,-0.21332,0.54396
0.99678,-0.36288,0.82669
1.0661,-0.50555,1.0658
1.063,-0.63066,1.2416
0.98683,-0.72912,1.3397
0.84346,-0.79436,1.3527
0.64433,-0.82298,1.2808
0.40573,-0.8149,1.1311
0.1473,-0.77306,0.91712
-0.10967,-0.70275,0.65723
-0.34413,-0.61079,0.37245
-0.53712,-0.50456,0.084641
-0.67347,-0.39121,-0.18561
-0.74307,-0.27702,-0.42065
-0.74171,-0.16707,-0.6071
-0.67135,-0.065068,-0.73653
-0.53984,0.02652,-0.80573
-0.36005,0.10632,-0.81641
-0.1487,0.17377,-0.77452
0.075226,0.22895,-0.68938
0.29215,0.2724,-0.57267
0.48358,0.30499,-0.43737
0.63366,0.32791,-0.29683
0.73046,0.34259,-0.16388
0.76692,0.35064,-0.050044
0.74138,0.35376,0.035172
0.65757,0.35355,0.084782
0.52418,0.35129,0.094696
0.35394,0.34769,0.063853
0.16239,0.34264,-0.0058911
-0.033706,0.33513,-0.11013
-0.21793,0.32334,-0.24246
-0.37578,0.30479,-0.39514
-0.49596,0.27681,-0.55979
-0.57136,0.23696,-0.72794
-0.59949,0.18357,-0.89142
-0.58245,0.11618,-1.0426
-0.52645,0.03579,-1.1741
-0.44083,-0.055006,-1.2791
-0.3369,-0.15222,-1.351
-0.22652,-0.25081,-1.3831
-0.12077,-0.34514,-1.3698
-0.028809,-0.42963,-1.3061
0.043037,-0.49931,-1.1894
0.091669,-0.55036,-1.0198
0.11726,-0.58053,-0.80147
0.12283,-0.58935,-0.54292
0.11361,-0.57821,-0.2574
0.096067,-0.55024,0.037733
0.07703,-0.5101,0.32217
0.062835,-0.46364,0.57447
0.058669,-0.41758,0.77438
0.068134,-0.37903,0.90526
0.093029,-0.355,0.95641
0.13329,-0.35184,0.92477
0.18709,-0.37441,0.81586
0.25094,-0.42534,0.64357
0.32002,-0.50426,0.42888
0.38845,-0.60722,0.19759
0.44976,-0.72657,-0.022682
0.49739,-0.85122,-0.20579
0.52527,-0.96748,-0.33023
0.52842,-1.0604,-0.38178
0.50348,-1.1154,-0.3551
0.44911,-1.1198,-0.25429
0.36625,-1.0649,-0.092243
0.2581,-0.94662,0.11117
0.12998,-0.76641,0.33163
-0.011097,-0.53149,0.54333
-0.15691,-0.25434,0.72205
-0.29865,0.048213,0.8478
-0.42761,0.3564,0.90681
-0.53583,0.64914,0.89269
-0.6167,0.90595,0.80668
-0.66551,1.1089,0.65704
-0.67976,1.2441,0.45771
-0.65942,1.3035,0.2266
-0.60682,1.2854,-0.016504
-0.52649,1.1946,-0.25188
-0.42462,1.0421,-0.4616
-0.30853,0.84348,-0.63093
-0.18595,0.61772,-0.7492
-0.064368,0.38483,-0.81021
0.049514,0.164,-0.81225
0.1502,-0.028097,-0.75768
0.23363,-0.17855,-0.65239
0.29728,-0.27889,-0.50498
0.3401,-0.32526,-0.32596
0.36243,-0.3182,-0.127
0.36581,-0.26228,0.079842
0.35278,-0.16549,0.28267
0.32655,-0.03868,0.47033
0.2907,0.10522,0.63287
0.24876,0.25203,0.76202
0.20383,0.3873,0.85164
0.15823,0.49747,0.89806
0.11314,0.57103,0.90048
0.068572,0.59968,0.86105
0.023436,0.57932,0.78485
-0.024103,0.5106,0.67959
-0.076072,0.39913,0.55498
-0.13403,0.25503,0.4219
-0.19842,0.092033,0.29133
-0.26809,-0.073982,0.17324
-0.34005,-0.22666,0.0756
-0.40963,-0.35096,0.0035448
-0.47086,-0.43483,-0.041033
-0.51731,-0.47043,-0.059504
-0.54288,-0.45502,-0.056101
-0.54281,-0.39113,-0.037166
-0.5144,-0.28628,-0.010165
-0.45757,-0.1521,0.017398
-0.37505,-0.0031995,0.038999
-0.27217,0.14443,0.049941
-0.15635,0.27496,0.047883
-0.036298,0.37441,0.033002
0.078949,0.43206,0.0077542
0.18104,0.44158,-0.02373
0.26321,0.40175,-0.056522
0.32103,0.31654,-0.085903
0.35279,0.1948,-0.10833
0.35961,0.049164,-0.1222
0.34517,-0.1054,-0.12821
0.31521,-0.25341,-0.12928
0.27673,-0.38083,-0.13005
0.23715,-0.47677,-0.13596
0.20345,-0.53478,-0.15221
0.18134,-0.55348,-0.18264
0.17473,-0.53643,-0.22895
0.18536,-0.49127,-0.29018
0.21279,-0.42836,-0.36273
0.25462,-0.35922,-0.44073
0.30697,-0.29492,-0.51688
0.36508,-0.24475,-0.58333
0.42393,-0.21532,-0.63274
0.47883,-0.21004,-0.65906
0.52581,-0.22909,-0.65827
0.56182,-0.26968,-0.62862
0.58478,-0.32656,-0.57079
0.59336,-0.39277,-0.48771
0.58669,-0.46034,-0.38419
0.56412,-0.52112,-0.2665
0.52495,-0.5675,-0.14181
0.46836,-0.59302,-0.017623
0.39353,-0.59281,0.098797
0.29988,-0.56392,0.20088
0.18747,-0.50546,0.28317
0.057383,-0.41857,0.34161
-0.087944,-0.30634,0.37369
-0.24454,-0.17365,0.37853
-0.40691,-0.02698,0.35686
-0.56827,0.1258,0.31095
-0.72093,0.27567,0.24448
-0.85691,0.41288,0.16239
-0.96855,0.52756,0.070595
-1.0492,0.6105,-0.024362
-1.0937,0.65421,-0.11573
-1.099,0.65401,-0.19706
-1.0643,0.60904,-0.26279
-0.99138,0.52285,-0.30864
-0.88417,0.40367,-0.33203
-0.74881,0.26382,-0.33224
-0.59313,0.11872,-0.31031
-0.42604,-0.014833,-0.26877
-0.25687,-0.1206,-0.21124
-0.094646,-0.18503,-0.14187
0.052634,-0.1991,-0.064905
0.17859,-0.15974,0.015781
0.2789,-0.070387,0.096892
0.3514,0.059198,0.17582
0.39606,0.21407,0.25056
0.41457,0.37593,0.31956
0.40988,0.52543,0.38145
0.38558,0.64466,0.43482
0.34535,0.71947,0.47812
0.29251,0.74122,0.50963
0.22976,0.70792,0.52762
0.15918,0.62439,0.5306
0.082336,0.50158,0.51771
0.00069385,0.35505,0.48905
-0.083999,0.20287,0.44604
-0.16924,0.06314,0.39164
-0.25142,-0.04829,0.33039
-0.32559,-0.1199,0.26832
-0.38556,-0.14588,0.21264
-0.42418,-0.12666,0.17117
-0.43402,-0.068648,0.15157
-0.40824,0.016875,0.16035
-0.34172,0.11551,0.20187
-0.23211,0.21183,0.27726
-0.080817,0.29154,0.3837
0.10646,0.34341,0.51408
0.31962,0.36068,0.65725
0.54467,0.34182,0.79896
0.76487,0.29047,0.92332
0.96227,0.21473,1.0147
1.1196,0.12596,1.06
1.2221,0.037161,1.05
1.2591,-0.038619,0.98133
1.2255,-0.089825,0.85678
1.1219,-0.1076,0.68522
0.95469,-0.086615,0.48051
0.73513,-0.025439,0.25978
0.47824,0.073458,0.041249
0.20111,0.20409,-0.15818
-0.078779,0.35764,-0.32499
-0.34509,0.52334,-0.45063
-0.58387,0.68943,-0.53236
-0.78445,0.84418,-0.57327
-0.93986,0.97683,-0.58136
-1.0469,1.0784,-0.56814
-1.1058,1.1423,-0.54668
-1.1196,1.1649,-0.52963
-1.0939,1.1458,-0.52745
-1.0354,1.0875,-0.54704
-0.95215,0.99536,-0.59099
-0.85201,0.87704,-0.65746
-0.74269,0.74152,-0.74065
-0.63111,0.5982,-0.83181
-0.52303,0.4559,-0.92049
-0.4229,0.322,-0.99596
-0.33371,0.20169,-1.0486
-0.25705,0.097669,-1.071
-0.19325,0.01008,-1.0591
-0.14156,-0.063227,-1.0123
-0.10048,-0.12622,-0.93375
-0.06806,-0.18411,-0.83011
-0.042176,-0.24274,-0.71038
-0.020813,-0.30795,-0.58502
-0.0022162,-0.38502,-0.4645
0.015027,-0.47807,-0.35807
0.032015,-0.58956,-0.27255
0.049625,-0.71984,-0.21152
0.068636,-0.8668,-0.17498
0.08983,-1.0257,-0.15951
0.11404,-1.1894,-0.15881
0.14213,-1.3486,-0.16479
0.17484,-1.493,-0.16876
0.21263,-1.612,-0.16277
0.25552,-1.6967,-0.1408
0.30292,-1.7407,-0.099647
0.35366,-1.7415,-0.039362
0.4061,-1.701,0.036897
0.45829,-1.6252,0.12349
0.50829,-1.5238,0.21334
0.55433,-1.4086,0.2992
0.59498,-1.2917,0.37492
0.62916,-1.1836,0.43636
0.65602,-1.0918,0.48204
0.6748,-1.0196,0.5131
0.68468,-0.96512,0.53282
0.68465,-0.92228,0.54575
0.67349,-0.88113,0.55648
0.64988,-0.82958,0.56855
0.61262,-0.75511,0.58338
0.56085,-0.64679,0.59974
0.49438,-0.49712,0.61365
0.41396,-0.30352,0.61887
0.32147,-0.069319,0.6079
0.22005,0.19599,0.57332
0.11405,0.4773,0.50932
0.0088841,0.75522,0.41301
-0.089343,1.0081,0.28544
-0.17431,1.2148,0.13202
-0.24009,1.3568,-0.03768
-0.28174,1.4216,-0.21088
-0.29598,1.4036,-0.37296
-0.28159,1.3056,-0.5092
-0.23982,1.1384,-0.60663
-0.17443,0.91962,-0.65563
-0.091574,0.6713,-0.65116
0.00066543,0.41755,-0.59345
0.09294,0.18156,-0.48798
0.17554,-0.016833,-0.34489
0.23944,-0.16308,-0.17784
0.27732,-0.24901,-0.0024926
0.28459,-0.27311,0.1652
0.26008,-0.24003,0.31066
0.20644,-0.1596,0.42217
0.1301,-0.045359,0.49203
0.04074,0.087018,0.51723
-0.049755,0.22132,0.49951
-0.12876,0.34237,0.445
-0.18462,0.43736,0.36321
-0.20838,0.49698,0.26567
-0.19524,0.51609,0.16436
-0.14556,0.49398,0.070146
-0.065038,0.43414,-0.0085914
0.035866,0.34352,-0.066819
0.14325,0.23147,-0.1032
0.24167,0.10849,-0.11981
0.3163,-0.015162,-0.12135
0.35502,-0.13048,-0.11398
0.35015,-0.23058,-0.10401
0.29954,-0.31103,-0.096734
0.20685,-0.36981,-0.095485
0.081147,-0.40687,-0.10123
-0.064334,-0.42353,-0.11257
-0.21387,-0.42176,-0.1263
-0.35123,-0.40361,-0.13816
-0.46173,-0.37084,-0.14386
-0.534,-0.32473,-0.14006
-0.56135,-0.2661,-0.12507
-0.54253,-0.19538,-0.099308
-0.48177,-0.11296,-0.065296
-0.38816,-0.019439,-0.027277
-0.27446,0.083925,0.0094769
-0.15554,0.19492,0.039546
-0.046641,0.31018,0.058255
0.038418,0.42513,0.062435
0.088697,0.53423,0.050919
0.097303,0.63128,0.02471
0.062046,0.70991,-0.013194
-0.014398,0.76407,-0.058253
-0.12484,0.78854,-0.10503
-0.25837,0.77942,-0.14791
-0.40145,0.73443,-0.18178
-0.53935,0.65317,-0.2025
-0.65755,0.53728,-0.20731
-0.74317,0.39037,-0.19485
-0.78629,0.21797,-0.16515
-0.78089,0.027227,-0.11935
-0.72545,-0.17342,-0.059508
-0.62312,-0.37461,0.011656
-0.48138,-0.56658,0.090916
-0.31122,-0.73973,0.17462
-0.12601,-0.8853,0.25874
