0.781344 0.998673 0.936103 0.819806 0.771069 0.980274 0.998545 
0.642858 0.998776 0.486209 0.998627 0.46729 0.998866 0.719614 
0.972757 0.998647 0.972195 0.998626 0.424166 0.998386 0.985544 
0.638249 0.998692 0.796841 0.988646 0.994969 0.989534 0.988005 
0.938434 0.998295 0.441296 0.97092 0.419002 0.9987 0.993967 
0.841681 0.998687 0.656878 0.906438 0.97568 0.998532 0.856297 
0.725859 0.995531 0.447269 0.904845 0.516385 0.992234 0.910998 
0.953534 0.974488 0.881986 0.998771 0.460349 0.981954 0.980797 
0.919327 0.99386 0.615944 0.922963 0.460533 0.976984 0.714049 
0.78986 0.988316 0.981024 0.698208 0.478021 0.989718 0.867388 
0.927056 0.998695 0.715931 0.922494 0.760479 0.970904 0.986214 
0.994432 0.998658 0.528089 0.988668 0.99631 0.989731 0.779505 
0.965203 0.998413 0.938557 0.998593 0.988698 0.98987 0.957653 
0.688116 0.998503 0.87339 0.989891 0.886284 0.981497 0.731266 
0.998817 0.998191 0.891866 0.802208 0.977037 0.99871 0.731295 
