7.719091506350055365e-01 1.566409501496686119e-01 2.887147813603332946e-01 1.633294598794179375e-01 2.863188994190796199e-01 1.568246006915822721e-01 7.275341797371872588e-01
1.566409501496686119e-01 3.573945267362442779e-01 1.530313035607348271e-01 6.955163707832147379e-02 1.549045181734360066e-01 3.513562924885351157e-01 1.568579106396774114e-01
2.887147813603332946e-01 1.530313035607348271e-01 5.300243784813185588e-01 1.330532558427675038e-01 4.097892805136209016e-01 1.530573932933786685e-01 2.854733351319968526e-01
1.633294598794179375e-01 6.955163707832147379e-02 1.330532558427675038e-01 4.170846864086438788e-01 1.432348745143946778e-01 6.957968783795560885e-02 1.640269382283010280e-01
2.863188994190796199e-01 1.549045181734360066e-01 4.097892805136209016e-01 1.432348745143946778e-01 5.384865288874572942e-01 1.547649604009835034e-01 2.940980782124940074e-01
1.568246006915822721e-01 3.513562924885351157e-01 1.530573932933786685e-01 6.957968783795560885e-02 1.547649604009835034e-01 3.578457685579811698e-01 1.570129145891624722e-01
7.275341797371872588e-01 1.568579106396774114e-01 2.854733351319968526e-01 1.640269382283010280e-01 2.940980782124940074e-01 1.570129145891624722e-01 7.736053635567979869e-01
