0.000000000000000000e+00 0.000000000000000000e+00 1.844995620075075282e-01
0.000000000000000000e+00 1.000000000000000000e+00 7.342080156549986303e-02
0.000000000000000000e+00 2.000000000000000000e+00 5.507284028650502594e-02
0.000000000000000000e+00 3.000000000000000000e+00 8.331447457504792542e-02
0.000000000000000000e+00 4.000000000000000000e+00 4.427425883234215737e-02
0.000000000000000000e+00 5.000000000000000000e+00 6.480548366614875822e-02
0.000000000000000000e+00 6.000000000000000000e+00 3.199263830413648802e-03
1.000000000000000000e+00 0.000000000000000000e+00 7.342080156549986303e-02
1.000000000000000000e+00 1.000000000000000000e+00 1.446497063342003564e+00
1.000000000000000000e+00 2.000000000000000000e+00 3.760149967462002585e-01
1.000000000000000000e+00 3.000000000000000000e+00 5.255480085167478776e-01
1.000000000000000000e+00 4.000000000000000000e+00 3.799234883369475013e-01
1.000000000000000000e+00 5.000000000000000000e+00 4.568927052702609348e-01
1.000000000000000000e+00 6.000000000000000000e+00 6.589600744896595419e-02
2.000000000000000000e+00 0.000000000000000000e+00 5.507284028650502594e-02
2.000000000000000000e+00 1.000000000000000000e+00 3.760149967462002585e-01
2.000000000000000000e+00 2.000000000000000000e+00 9.718747885413596688e-01
2.000000000000000000e+00 3.000000000000000000e+00 3.711904909214053250e-01
2.000000000000000000e+00 4.000000000000000000e+00 3.880990660213911592e-01
2.000000000000000000e+00 5.000000000000000000e+00 3.621261628624443119e-01
2.000000000000000000e+00 6.000000000000000000e+00 2.214063492773146041e-02
3.000000000000000000e+00 0.000000000000000000e+00 8.331447457504792542e-02
3.000000000000000000e+00 1.000000000000000000e+00 5.255480085167478776e-01
3.000000000000000000e+00 2.000000000000000000e+00 3.711904909214053250e-01
3.000000000000000000e+00 3.000000000000000000e+00 1.389182568318463318e+00
3.000000000000000000e+00 4.000000000000000000e+00 4.516654542134747041e-01
3.000000000000000000e+00 5.000000000000000000e+00 4.855602580929955225e-01
3.000000000000000000e+00 6.000000000000000000e+00 7.874524072136349084e-02
4.000000000000000000e+00 0.000000000000000000e+00 4.427425883234215737e-02
4.000000000000000000e+00 1.000000000000000000e+00 3.799234883369475013e-01
4.000000000000000000e+00 2.000000000000000000e+00 3.880990660213911592e-01
4.000000000000000000e+00 3.000000000000000000e+00 4.516654542134747041e-01
4.000000000000000000e+00 4.000000000000000000e+00 1.052381556183553002e+00
4.000000000000000000e+00 5.000000000000000000e+00 3.649362545431465987e-01
4.000000000000000000e+00 6.000000000000000000e+00 3.663432542088986693e-02
5.000000000000000000e+00 0.000000000000000000e+00 6.480548366614875822e-02
5.000000000000000000e+00 1.000000000000000000e+00 4.568927052702609348e-01
5.000000000000000000e+00 2.000000000000000000e+00 3.621261628624443119e-01
5.000000000000000000e+00 3.000000000000000000e+00 4.855602580929955225e-01
5.000000000000000000e+00 4.000000000000000000e+00 3.649362545431465987e-01
5.000000000000000000e+00 5.000000000000000000e+00 1.218764907452648094e+00
5.000000000000000000e+00 6.000000000000000000e+00 1.035533880222166969e-01
6.000000000000000000e+00 0.000000000000000000e+00 3.199263830413648802e-03
6.000000000000000000e+00 1.000000000000000000e+00 6.589600744896595419e-02
6.000000000000000000e+00 2.000000000000000000e+00 2.214063492773146041e-02
6.000000000000000000e+00 3.000000000000000000e+00 7.874524072136349084e-02
6.000000000000000000e+00 4.000000000000000000e+00 3.663432542088986693e-02
6.000000000000000000e+00 5.000000000000000000e+00 1.035533880222166969e-01
6.000000000000000000e+00 6.000000000000000000e+00 1.792173092099319798e-01
