-6.56695 2.72571 -0.947826 3.58596 -9.26848 -0.903384 -9.08556 
-3.0251 5.10132 -2.42068 -5.02661 -9.85603 -10 4.0182 
1.6415 5.06183 4.31312 -4.29228 -7.90596 -3.73534 8.61641 
4.98353 4.93627 -4.94457 3.71008 9.12586 3.64735 -1.32732 
-5.95137 -1.05982 6.87894 -2.87735 7.66394 -2.02284 5.73208 
7.69709 -6.33657 8.46995 -5.89877 -6.32161 -0.8568 -1.53955 
2.16091 -6.47283 -7.18262 2.38711 -9.98023 0.397263 1.0987 
5.59063 -7.4933 -7.18911 -3.12327 -7.18911 -7.4933 5.59063 
1.0987 0.397263 -9.98023 2.38711 -7.18262 -6.47283 2.16091 
-1.53955 -0.8568 -6.32161 -5.89877 8.46995 -6.33657 7.69709 
5.73208 -2.02284 7.66394 -2.87735 6.87894 -1.05982 -5.95137 
-1.32732 3.64735 9.12586 3.71008 -4.94457 4.93627 4.98353 
8.61641 -3.73534 -7.90596 -4.29228 4.31312 5.06183 1.6415 
4.0182 -10 -9.85603 -5.02661 -2.42068 5.10132 -3.0251 
-9.08556 -0.903384 -9.26848 3.58596 -0.947826 2.72571 -6.56695 
