0 0.512523 0.495878 0.000397394
1 0.781337 0.503795 0.00106234
2 0.814004 0.507088 0.00229437
3 0.814004 0.512966 0.00335265
4 0.835155 0.520174 0.00734128
5 0.835155 0.531592 0.00895333
6 0.835155 0.546976 0.0153216
7 0.835155 0.556548 0.0151218
8 0.835155 0.562571 0.0173645
9 0.835155 0.571045 0.0177671
10 0.835155 0.575467 0.0193867
11 0.838149 0.574003 0.0189915
12 0.84453 0.567887 0.0179627
13 0.84453 0.570519 0.0228618
14 0.869749 0.593694 0.026061
15 0.875404 0.587462 0.0262336
16 0.906437 0.600353 0.0289675
17 0.906496 0.620092 0.0278713
18 0.948822 0.608264 0.0316857
19 0.948822 0.60511 0.0265728
20 0.952779 0.60397 0.0334055
21 0.952779 0.63786 0.0355586
22 0.952779 0.641801 0.0373046
23 0.955855 0.644113 0.0361589
24 0.956002 0.666056 0.0381544
25 0.965342 0.65126 0.0391244
26 0.965342 0.683263 0.042438
27 0.966804 0.67762 0.0420831
28 0.971512 0.70095 0.0404085
29 0.977857 0.704438 0.0395403
30 0.978774 0.720454 0.0407066
31 0.9788 0.756853 0.037551
32 0.9788 0.799861 0.0337601
33 0.9788 0.803245 0.0280342
34 0.980172 0.819132 0.0294625
35 0.981483 0.812607 0.0343072
36 0.98149 0.827086 0.0263532
37 0.983565 0.833577 0.0287633
38 0.984037 0.850264 0.0264421
39 0.985807 0.839559 0.0306206
40 0.985807 0.878269 0.0225179
41 0.985807 0.867236 0.0247731
42 0.986045 0.866489 0.0249018
43 0.986045 0.864384 0.0266719
44 0.986045 0.879346 0.0228911
45 0.986045 0.88519 0.0180859
46 0.986045 0.878816 0.0198533
47 0.986045 0.873787 0.0171676
48 0.987681 0.876558 0.0210527
49 0.987681 0.862205 0.024688
50 0.987681 0.878475 0.0215354
51 0.987681 0.89608 0.0172383
52 0.987681 0.915515 0.0115037
53 0.988262 0.884756 0.0193302
54 0.988262 0.904461 0.0154028
55 0.988262 0.90761 0.0119819
56 0.988594 0.929108 0.0038347
57 0.988594 0.923023 0.00801056
58 0.990158 0.930997 0.0053707
59 0.990158 0.929701 0.00621741
60 0.990158 0.923178 0.00910791
61 0.990158 0.918667 0.00938134
62 0.99022 0.918406 0.011339
63 0.99085 0.918258 0.0100082
64 0.99085 0.936327 0.00389443
65 0.99085 0.935157 0.00348194
66 0.99085 0.930256 0.00801285
67 0.99085 0.944588 0.00307344
68 0.99085 0.930987 0.00792886
69 0.99085 0.936139 0.00321669
70 0.99105 0.951672 0.00171857
71 0.99105 0.945485 0.0021555
72 0.99105 0.945725 0.00318355
73 0.99105 0.953799 0.00172123
74 0.99105 0.945079 0.00470654
75 0.991349 0.953062 0.001695
76 0.991349 0.950794 0.00140153
77 0.991349 0.947995 0.00198711
78 0.991349 0.943934 0.00350727
79 0.991349 0.943827 0.00519753
80 0.991349 0.947967 0.00493143
81 0.991349 0.95167 0.0026781
82 0.991554 0.950767 0.00183829
83 0.991554 0.953244 0.00167985
84 0.991554 0.944724 0.00239424
85 0.991554 0.941699 0.00460191
86 0.991554 0.926998 0.00643763
87 0.991554 0.941186 0.00326845
88 0.991554 0.928258 0.0045585
89 0.991554 0.93386 0.0045545
90 0.991554 0.935227 0.00342987
91 0.991554 0.935908 0.00474891
92 0.991554 0.938997 0.00426631
93 0.991554 0.938403 0.00445173
94 0.991554 0.938291 0.00525657
95 0.991554 0.935748 0.0054475
96 0.991554 0.92975 0.00733177
97 0.991554 0.932166 0.00623639
98 0.991722 0.938395 0.00412501
99 0.991722 0.933549 0.00275475
100 0.991722 0.937134 0.00273526
101 0.991873 0.932511 0.00514177
102 0.991873 0.943438 0.00247344
103 0.991873 0.938503 0.00566182
104 0.991873 0.948306 0.00243743
105 0.991873 0.940807 0.00470833
106 0.991873 0.932097 0.00796934
107 0.991873 0.925814 0.00811126
108 0.992014 0.934546 0.00769095
109 0.992014 0.929609 0.00781647
110 0.992014 0.926454 0.00975669
111 0.992014 0.930148 0.00843254
112 0.992014 0.93042 0.0084707
113 0.992014 0.925473 0.00987207
114 0.992014 0.924556 0.0101492
115 0.99208 0.935455 0.0055136
116 0.99208 0.927388 0.00818645
117 0.99208 0.916033 0.0104594
118 0.99208 0.922187 0.00594193
119 0.99208 0.937667 0.00316752
120 0.99208 0.943003 0.00302484
121 0.99208 0.940435 0.00291065
122 0.99208 0.925909 0.00616696
123 0.99208 0.921339 0.00933596
124 0.99208 0.929258 0.00720949
125 0.992345 0.939272 0.00465777
126 0.992345 0.945508 0.0028767
127 0.992345 0.945287 0.00304147
128 0.992345 0.939998 0.00313322
129 0.992345 0.939355 0.00305451
130 0.992345 0.933183 0.004031
131 0.992345 0.931542 0.00531053
132 0.992345 0.930101 0.00504182
133 0.992345 0.924657 0.0077219
134 0.992345 0.932969 0.0064499
135 0.992345 0.924655 0.00831931
136 0.992345 0.924303 0.0091673
137 0.992345 0.909702 0.014791
138 0.992345 0.912293 0.0153305
139 0.992345 0.911562 0.0136653
140 0.992679 0.91677 0.0129545
141 0.992679 0.927661 0.00811336
142 0.992679 0.934921 0.00605808
143 0.992679 0.934199 0.00587252
144 0.992679 0.942139 0.00341763
145 0.992679 0.935234 0.00821877
146 0.992679 0.925675 0.00739258
