0 0 0.978274
0 1 0.986044
0 2 0.9868
0 3 0.984968
0 4 0.987508
0 5 0.985666
0 6 0.982429
1 0 0.985264
1 1 0.983271
1 2 0.828333
1 3 0.5
1 4 0.851133
1 5 0.959794
1 6 0.984235
2 0 0.967408
2 1 0.982447
2 2 0.977297
2 3 0.529738
2 4 0.975949
2 5 0.617713
2 6 0.984314
3 0 0.984725
3 1 0.96953
3 2 0.977544
3 3 0.930486
3 4 0.981365
3 5 0.898419
3 6 0.96558
4 0 0.985194
4 1 0.910552
4 2 0.983632
4 3 0.893622
4 4 0.91938
4 5 0.962941
4 6 0.913619
5 0 0.985552
5 1 0.972329
5 2 0.82284
5 3 0.562858
5 4 0.914022
5 5 0.985503
5 6 0.963013
6 0 0.962829
6 1 0.802933
6 2 0.986842
6 3 0.967314
6 4 0.986561
6 5 0.982704
6 6 0.983459
