0 0 0.911718
0 1 0.994661
0 2 0.995738
0 3 0.95806
0 4 0.99741
0 5 0.939691
0 6 0.995525
1 0 0.986652
1 1 0.996505
1 2 0.757336
1 3 0.727695
1 4 0.843288
1 5 0.950098
1 6 0.996485
2 0 0.823789
2 1 0.997699
2 2 0.997837
2 3 0.997393
2 4 0.99751
2 5 0.675601
2 6 0.993317
3 0 0.819978
3 1 0.995477
3 2 0.99571
3 3 0.996742
3 4 0.995472
3 5 0.993304
3 6 0.991355
4 0 0.99531
4 1 0.738223
4 2 0.997278
4 3 0.997618
4 4 0.997734
4 5 0.996235
4 6 0.981366
5 0 0.995061
5 1 0.971751
5 2 0.771393
5 3 0.962904
5 4 0.815125
5 5 0.99747
5 6 0.995733
6 0 0.978785
6 1 0.896238
6 2 0.995616
6 3 0.947627
6 4 0.995834
6 5 0.996106
6 6 0.915014
