0 0 0.911718
0 1 0.980228
0 2 0.963789
0 3 0.938277
0 4 0.99531
0 5 0.995189
0 6 0.978881
1 0 0.980228
1 1 0.996505
1 2 0.813487
1 3 0.729157
1 4 0.750579
1 5 0.955975
1 6 0.978051
2 0 0.963789
2 1 0.813487
2 2 0.997837
2 3 0.997298
2 4 0.997862
2 5 0.675731
2 6 0.993107
3 0 0.938277
3 1 0.729157
3 2 0.997298
3 3 0.996742
3 4 0.997693
3 5 0.956955
3 6 0.863492
4 0 0.99531
4 1 0.750579
4 2 0.997862
4 3 0.997693
4 4 0.997734
4 5 0.823977
4 6 0.986965
5 0 0.995189
5 1 0.955975
5 2 0.675731
5 3 0.956955
5 4 0.823977
5 5 0.99747
5 6 0.996304
6 0 0.978881
6 1 0.978051
6 2 0.993107
6 3 0.863492
6 4 0.986965
6 5 0.996304
6 6 0.915014
